equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
BRI_CHURCHILL_MK_III/IV_INFANTRY_TANK,Churchill Mk III/IV Infantry Tank,tanks,165,tanks,148,17,89
BRI_HUMBER_ARMOURED_CAR_MK_III,Humber Armoured Car Mk III,armored_cars,74,armored_cars,73,1,98
BRI_DAIMLER_ARMOURED_CAR,Daimler Armoured Car,armored_cars,58,armored_cars,57,1,98
BRI_MARMON_HERRINGTON_MK_III,Marmon-Herrington Mk III,armored_cars,16,armored_cars,16,0,100
BRI_BEDFORD_QL/OY_3_TON,Bedford QL/OY 3-ton,trucks,2444,trucks,2444,0,100
BRI_MORRIS_COMMERCIAL_15CWT,Morris Commercial 15cwt,trucks,1751,trucks,1751,0,100
BRI_CMP/AUSTIN_TRUCKS,CMP/Austin trucks,trucks,1967,trucks,1967,0,100
"BRI_SPECIALIZED_VEHICLES_(WATER,_FUEL,_WORKSHOP)","Specialized vehicles (water, fuel, workshop)",trucks,658,trucks,658,0,100
BRI_NORTON_16H,Norton 16H,motorcycles,355,motorcycles,355,0,100
BRI_BSA_M20,BSA M20,motorcycles,404,motorcycles,404,0,100
BRI_ORDNANCE_QF_25_POUNDER_MK_II,Ordnance QF 25-pounder Mk II,field_artillery,240,field_artillery,240,0,100
BRI_ORDNANCE_QF_5.5_INCH_GUN_HOWITZER,Ordnance QF 5.5-inch Gun-Howitzer,field_artillery,48,field_artillery,48,0,100
BRI_ORDNANCE_QF_6_POUNDER_(57MM),Ordnance QF 6-pounder (57mm),anti_tank,98,anti_tank,98,0,100
BRI_ORDNANCE_QF_17_POUNDER,Ordnance QF 17-pounder,anti_tank,48,anti_tank,48,0,100
BRI_CORPS_ANTI_TANK_RESERVE,Corps Anti-Tank Reserve,anti_tank,24,anti_tank,24,0,100
BRI_BOFORS_40MM,Bofors 40mm,anti_aircraft,54,anti_aircraft,54,0,100
BRI_OERLIKON/POLSTEN_20MM,Oerlikon/Polsten 20mm,anti_aircraft,24,anti_aircraft,24,0,100
