equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
GER_PZ.KPFW._I_AUSF._B,Pz.Kpfw. I Ausf. B,tanks,4,tanks,2,2,50
GER_PZ.KPFW._I_AUSF._B_WITH_4.7CM_PAK(T),Pz.Kpfw. I Ausf. B with 4.7cm PaK(t),tanks,24,tanks,24,0,100
GER_SD.KFZ._10_(LIGHT_TRACTOR),Sd.Kfz. 10 (light tractor),halftracks,11,halftracks,11,0,100
GER_SD.KFZ._7_(MEDIUM_TRACTOR),Sd.Kfz. 7 (medium tractor),halftracks,9,halftracks,9,0,100
GER_LIGHT_TRUCKS_(INCLUDING_CAPTURED),Light trucks (including captured),trucks,25,trucks,25,0,100
GER_MEDIUM_TRUCKS_(INCLUDING_CAPTURED),Medium trucks (including captured),trucks,149,trucks,149,0,100
GER_HEAVY_TRUCKS_(INCLUDING_CAPTURED),Heavy trucks (including captured),trucks,1,trucks,1,0,100
GER_LIGHT_MOTORCYCLES,Light motorcycles,motorcycles,3,motorcycles,3,0,100
GER_MEDIUM_MOTORCYCLES,Medium motorcycles,motorcycles,6,motorcycles,6,0,100
GER_HEAVY_MOTORCYCLES_WITH_SIDECARS,Heavy motorcycles with sidecars,motorcycles,32,motorcycles,32,0,100
GER_3.7CM_PAK_36,3.7cm PaK 36,anti_tank,41,anti_tank,41,0,100
GER_4.7CM_PAK(T),4.7cm PaK(t),anti_tank,14,anti_tank,14,0,100
GER_5CM_PAK_38,5cm PaK 38,anti_tank,11,anti_tank,11,0,100
GER_2CM_FLAK_30/38,2cm FlaK 30/38,anti_aircraft,18,anti_aircraft,18,0,100
