equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
BRI_MARMON_HERRINGTON_MK_II,Marmon-Herrington Mk II,armored_cars,10,armored_cars,8,2,80
BRI_HUMBER_MK_I,Humber Mk I,armored_cars,5,armored_cars,4,1,80
BRI_FORD_F30_3_TON,Ford F30 3-ton,trucks,420,trucks,420,0,100
BRI_CHEVROLET_C15_15_CWT,Chevrolet C15 15-cwt,trucks,350,trucks,350,0,100
BRI_BEDFORD_MW_15_CWT,Bedford MW 15-cwt,trucks,260,trucks,260,0,100
BRI_BEDFORD_OY_3_TON,Bedford OY 3-ton,trucks,170,trucks,170,0,100
BRI_AUSTIN_K2_AMBULANCE,Austin K2 ambulance,trucks,80,trucks,80,0,100
BRI_NORTON_16H,Norton 16H,motorcycles,78,motorcycles,78,0,100
BRI_BSA_M20,BSA M20,motorcycles,50,motorcycles,50,0,100
BRI_ORDNANCE_QF_25_POUNDER_MK_I/II,Ordnance QF 25-pounder Mk I/II,field_artillery,72,field_artillery,72,0,100
BRI_ORDNANCE_QF_2_POUNDER,Ordnance QF 2-pounder,anti_tank,48,anti_tank,48,0,100
BRI_BOFORS_40MM,Bofors 40mm,anti_aircraft,36,anti_aircraft,36,0,100
BRI_ORDNANCE_QF_3.7_INCH,Ordnance QF 3.7-inch,anti_aircraft,12,anti_aircraft,12,0,100
