equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
BRI_MARMON_HERRINGTON_MK_II,Marmon-Herrington Mk II,armored_cars,30,armored_cars,28,2,93
BRI_DAIMLER_SCOUT_CAR,Daimler Scout Car,armored_cars,15,armored_cars,14,1,93
BRI_BEDFORD_MW_15CWT,Bedford MW 15cwt,trucks,580,trucks,580,0,100
BRI_BEDFORD_QL_3_TON,Bedford QL 3-ton,trucks,920,trucks,920,0,100
BRI_CMP_15CWT,CMP 15cwt,trucks,380,trucks,380,0,100
BRI_CMP_3_TON,CMP 3-ton,trucks,400,trucks,400,0,100
BRI_NORTON_16H,Norton 16H,motorcycles,285,motorcycles,285,0,100
BRI_BSA_M20,BSA M20,motorcycles,100,motorcycles,100,0,100
BRI_ORDNANCE_QF_25_POUNDER,Ordnance QF 25-pounder,field_artillery,72,field_artillery,72,0,100
BRI_ORDNANCE_QF_2_POUNDER,Ordnance QF 2-pounder,anti_tank,30,anti_tank,30,0,100
BRI_BOYS_ANTI_TANK_RIFLE,Boys Anti-Tank Rifle,anti_tank,18,anti_tank,18,0,100
BRI_BOFORS_40MM,Bofors 40mm,anti_aircraft,6,anti_aircraft,6,0,100
