equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
BRI_M4_SHERMAN_II/III,M4 Sherman II/III,tanks,108,tanks,108,0,100
BRI_M3_GRANT,M3 Grant,tanks,20,tanks,20,0,100
BRI_CRUSADER_III,Crusader III,tanks,22,tanks,22,0,100
BRI_M3_STUART_'HONEY',M3 Stuart 'Honey',tanks,36,tanks,36,0,100
BRI_HUMBER_ARMOURED_CAR,Humber Armoured Car,armored_cars,40,armored_cars,40,0,100
BRI_DAIMLER_ARMOURED_CAR,Daimler Armoured Car,armored_cars,35,armored_cars,35,0,100
BRI_MARMON_HERRINGTON_MK_II/III,Marmon-Herrington Mk II/III,armored_cars,20,armored_cars,20,0,100
BRI_BEDFORD_QL/OY,Bedford QL/OY,trucks,820,trucks,820,0,100
BRI_MORRIS_COMMERCIAL,Morris Commercial,trucks,650,trucks,650,0,100
BRI_CMP_CHEVROLET_C60L,CMP Chevrolet C60L,trucks,500,trucks,500,0,100
BRI_AUSTIN_K2,Austin K2,trucks,280,trucks,280,0,100
BRI_BEDFORD_MW,Bedford MW,trucks,130,trucks,130,0,100
BRI_NORTON_16H,Norton 16H,motorcycles,98,motorcycles,98,0,100
BRI_BSA_M20,BSA M20,motorcycles,50,motorcycles,50,0,100
BRI_ORDNANCE_QF_25_POUNDER,Ordnance QF 25-pounder,field_artillery,48,field_artillery,48,0,100
BRI_ORDNANCE_QF_6_POUNDER,Ordnance QF 6-pounder,anti_tank,48,anti_tank,48,0,100
BRI_ORDNANCE_QF_17_POUNDER,Ordnance QF 17-pounder,anti_tank,6,anti_tank,6,0,100
BRI_BOFORS_40MM,Bofors 40mm,anti_aircraft,18,anti_aircraft,18,0,100
BRI_OERLIKON_20MM,Oerlikon 20mm,anti_aircraft,6,anti_aircraft,6,0,100
