equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
GER_PANZER_III_AUSF_F,Panzer III Ausf F,tanks,45,tanks,41,4,91
GER_PANZER_III_AUSF_G,Panzer III Ausf G,tanks,30,tanks,27,3,90
GER_PANZER_IV_AUSF_D,Panzer IV Ausf D,tanks,12,tanks,11,1,91
GER_PANZER_IV_AUSF_E,Panzer IV Ausf E,tanks,8,tanks,7,1,87
GER_PANZER_II_AUSF_C,Panzer II Ausf C,tanks,45,tanks,40,5,88
GER_PANZER_I_AUSF_B,Panzer I Ausf B,tanks,25,tanks,22,3,88
GER_SDKFZ_222,SdKfz 222,armored_cars,28,armored_cars,26,2,92
GER_SDKFZ_231_(8_RAD),SdKfz 231 (8-rad),armored_cars,15,armored_cars,14,1,93
GER_SDKFZ_221,SdKfz 221,armored_cars,9,armored_cars,8,1,88
GER_SDKFZ_251,SdKfz 251,halftracks,62,halftracks,58,4,93
GER_SDKFZ_250,SdKfz 250,halftracks,33,halftracks,30,3,90
GER_OPEL_BLITZ_3_TON,Opel Blitz 3-ton,trucks,620,trucks,565,55,91
GER_MERCEDES_BENZ_L3000,Mercedes-Benz L3000,trucks,385,trucks,350,35,90
GER_BÜSSING_NAG,Büssing-NAG,trucks,205,trucks,180,25,87
GER_KRUPP_L2H143,Krupp L2H143,trucks,170,trucks,150,20,88
GER_BMW_R75,BMW R75,motorcycles,165,motorcycles,160,5,96
GER_ZÜNDAPP_KS750,Zündapp KS750,motorcycles,110,motorcycles,105,5,95
GER_BMW_R12,BMW R12,motorcycles,65,motorcycles,60,5,92
GER_10.5CM_LEFH_18,10.5cm leFH 18,field_artillery,12,field_artillery,12,0,100
GER_5CM_PAK_38,5cm PaK 38,anti_tank,6,anti_tank,6,0,100
GER_3.7CM_PAK_35/36,3.7cm PaK 35/36,anti_tank,55,anti_tank,52,3,94
GER_4.7CM_PAK(T)_SELF_PROPELLED,4.7cm PaK(t) self-propelled,anti_tank,9,anti_tank,8,1,88
GER_8.8CM_FLAK_18/36,8.8cm FlaK 18/36,anti_aircraft,12,anti_aircraft,12,0,100
GER_2CM_FLAK_30,2cm FlaK 30,anti_aircraft,8,anti_aircraft,7,1,87
GER_2CM_FLAK_38_(SELF_PROPELLED),2cm FlaK 38 (self-propelled),anti_aircraft,36,anti_aircraft,34,2,94
