equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
BRI_A13_MK_II_(CRUISER_MK_IV),A13 Mk II (Cruiser Mk IV),tanks,44,tanks,42,2,95
BRI_A10_CRUISER_MK_II,A10 Cruiser Mk II,tanks,10,tanks,10,0,100
BRI_A9_CRUISER_MK_I,A9 Cruiser Mk I,tanks,9,tanks,8,1,88
BRI_MATILDA_II_(INFANTRY_TANK),Matilda II (Infantry Tank),tanks,6,tanks,6,0,100
BRI_LIGHT_TANK_MK_VIB,Light Tank Mk VIB,tanks,110,tanks,105,5,95
BRI_LIGHT_TANK_MK_VIC,Light Tank Mk VIC,tanks,49,tanks,47,2,95
BRI_MORRIS_CS9_ARMOURED_CAR,Morris CS9 Armoured Car,armored_cars,72,armored_cars,70,2,97
BRI_MARMON_HERRINGTON_MK_II,Marmon-Herrington Mk II,armored_cars,54,armored_cars,52,2,96
BRI_HUMBER_MK_I_ARMOURED_CAR,Humber Mk I Armoured Car,armored_cars,36,armored_cars,35,1,97
BRI_ROLLS_ROYCE_ARMOURED_CAR,Rolls-Royce Armoured Car,armored_cars,24,armored_cars,22,2,91
BRI_BEDFORD_MW_15_CWT,Bedford MW 15 cwt,trucks,950,trucks,950,0,100
BRI_BEDFORD_OY_3_TON,Bedford OY 3-ton,trucks,720,trucks,720,0,100
BRI_FORD_F15A_15_CWT,Ford F15A 15 cwt,trucks,485,trucks,485,0,100
BRI_MORRIS_COMMERCIAL_CS8,Morris Commercial CS8,trucks,380,trucks,380,0,100
BRI_AUSTIN_K2_AMBULANCE,Austin K2 Ambulance,trucks,125,trucks,125,0,100
BRI_SCAMMELL_PIONEER_TANK_TRANSPORTER,Scammell Pioneer Tank Transporter,trucks,48,trucks,48,0,100
BRI_AEC_MATADOR_ARTILLERY_TRACTOR,AEC Matador Artillery Tractor,trucks,142,trucks,142,0,100
BRI_BSA_M20_500CC,BSA M20 500cc,motorcycles,210,motorcycles,210,0,100
BRI_NORTON_16H_490CC,Norton 16H 490cc,motorcycles,95,motorcycles,95,0,100
BRI_ROYAL_ENFIELD_WD/CO,Royal Enfield WD/CO,motorcycles,60,motorcycles,60,0,100
