equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
AME_M3_LEE,M3 Lee,tanks,54,tanks,48,6,88
AME_M3_GRANT,M3 Grant,tanks,36,tanks,32,4,88
AME_M4_SHERMAN,M4 Sherman,tanks,78,tanks,68,10,87
AME_M3_STUART,M3 Stuart,tanks,72,tanks,64,8,88
AME_M5_STUART,M5 Stuart,tanks,23,tanks,20,3,86
AME_M8_GREYHOUND,M8 Greyhound,armored_cars,151,armored_cars,141,10,93
AME_M3A1_SCOUT_CAR,M3A1 Scout Car,armored_cars,22,armored_cars,21,1,95
AME_M2_HALFTRACK,M2 Halftrack,halftracks,352,halftracks,328,24,93
AME_M3_HALFTRACK,M3 Halftrack,halftracks,253,halftracks,236,17,93
AME_M3A1_SCOUT_CAR,M3A1 Scout Car,halftracks,142,halftracks,131,11,92
AME_GMC_CCKW_2.5_TON,GMC CCKW 2.5-ton,trucks,3259,trucks,3259,0,100
AME_DODGE_WC_51/52_3/4_TON,Dodge WC-51/52 3/4-ton,trucks,1494,trucks,1494,0,100
AME_DODGE_WC_SERIES_(VARIOUS),Dodge WC series (various),trucks,620,trucks,620,0,100
AME_CHEVROLET_G506_1.5_TON,Chevrolet G506 1.5-ton,trucks,285,trucks,285,0,100
AME_WILLYS_MB_JEEP,Willys MB Jeep,trucks,424,trucks,424,0,100
AME_FORD_GPW_JEEP,Ford GPW Jeep,trucks,63,trucks,63,0,100
AME_GMC_6X6_5_TON,GMC 6x6 5-ton,trucks,90,trucks,90,0,100
AME_VARIOUS_OTHER_TRUCKS,Various other trucks,trucks,200,trucks,200,0,100
AME_HARLEY_DAVIDSON_WLA,Harley-Davidson WLA,motorcycles,282,motorcycles,282,0,100
AME_INDIAN_741,Indian 741,motorcycles,40,motorcycles,40,0,100
AME_INDIAN_340B,Indian 340B,motorcycles,14,motorcycles,14,0,100
AME_VARIOUS_OTHER_MODELS,Various other models,motorcycles,73,motorcycles,73,0,100
AME_M7_PRIEST_105MM_SPG,M7 Priest 105mm SPG,field_artillery,54,field_artillery,54,0,100
AME_M2A1_105MM_HOWITZER,M2A1 105mm Howitzer,field_artillery,144,field_artillery,144,0,100
AME_M1_155MM_HOWITZER,M1 155mm Howitzer,field_artillery,6,field_artillery,6,0,100
AME_M1918_155MM_HOWITZER,M1918 155mm Howitzer,field_artillery,6,field_artillery,6,0,100
AME_M3_37MM_ANTI_TANK_GUN,M3 37mm Anti-Tank Gun,anti_tank,135,anti_tank,135,0,100
AME_M5_3_INCH_GUN,M5 3-inch Gun,anti_tank,24,anti_tank,24,0,100
AME_37MM_GUN_M3,37mm Gun M3,anti_tank,27,anti_tank,27,0,100
AME_M1_40MM_BOFORS,M1 40mm Bofors,anti_aircraft,44,anti_aircraft,44,0,100
AME_M45_QUADMOUNT_.50_CAL,M45 Quadmount .50 cal,anti_aircraft,32,anti_aircraft,32,0,100
AME_M2_.50_CAL_(AA_MOUNT),M2 .50 cal (AA mount),anti_aircraft,6,anti_aircraft,6,0,100
