equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
GER_PANZER_III_AUSF_H,Panzer III Ausf H,tanks,45,tanks,41,4,91
GER_PANZER_III_AUSF_G,Panzer III Ausf G,tanks,38,tanks,35,3,92
GER_PANZER_III_AUSF_F,Panzer III Ausf F,tanks,14,tanks,12,2,85
GER_PANZER_IV_AUSF_F1,Panzer IV Ausf F1,tanks,12,tanks,11,1,91
GER_PANZER_IV_AUSF_E,Panzer IV Ausf E,tanks,8,tanks,7,1,87
GER_PANZER_II_AUSF_F,Panzer II Ausf F,tanks,38,tanks,34,4,89
GER_PANZER_II_AUSF_C,Panzer II Ausf C,tanks,19,tanks,17,2,89
GER_SDKFZ_222,SdKfz 222,armored_cars,62,armored_cars,56,6,90
GER_SDKFZ_231_(8_RAD),SdKfz 231 (8-rad),armored_cars,41,armored_cars,37,4,90
GER_SDKFZ_232_(8_RAD),SdKfz 232 (8-rad),armored_cars,28,armored_cars,25,3,89
GER_SDKFZ_221,SdKfz 221,armored_cars,14,armored_cars,12,2,85
GER_SDKFZ_251,SdKfz 251,halftracks,185,halftracks,168,17,90
GER_SDKFZ_250,SdKfz 250,halftracks,98,halftracks,89,9,90
GER_SDKFZ_10,SdKfz 10,halftracks,78,halftracks,71,7,91
GER_SDKFZ_7,SdKfz 7,halftracks,42,halftracks,38,4,90
GER_SDKFZ_11,SdKfz 11,halftracks,17,halftracks,15,2,88
GER_OPEL_BLITZ_3_TON,Opel Blitz 3-ton,trucks,1420,trucks,1420,0,100
GER_MAN_3_TON,MAN 3-ton,trucks,680,trucks,680,0,100
GER_MERCEDES_BENZ_L3000,Mercedes-Benz L3000,trucks,520,trucks,520,0,100
GER_BÜSSING_NAG_4.5_TON,Büssing-NAG 4.5-ton,trucks,380,trucks,380,0,100
GER_CAPTURED_BRITISH_VEHICLES,Captured British vehicles,trucks,580,trucks,580,0,100
GER_BMW_R75_WITH_SIDECAR,BMW R75 with sidecar,motorcycles,285,motorcycles,285,0,100
GER_ZÜNDAPP_KS750_WITH_SIDECAR,Zündapp KS750 with sidecar,motorcycles,165,motorcycles,165,0,100
GER_BMW_R12_SOLO,BMW R12 solo,motorcycles,50,motorcycles,50,0,100
GER_DKW_NZ350_SOLO,DKW NZ350 solo,motorcycles,30,motorcycles,30,0,100
