equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
GER_SDKFZ_222,SdKfz 222,armored_cars,8,armored_cars,5,3,62
GER_SDKFZ_231,SdKfz 231,armored_cars,6,armored_cars,4,2,66
GER_SDKFZ_232,SdKfz 232,armored_cars,4,armored_cars,2,2,50
GER_SDKFZ_250,SdKfz 250,halftracks,18,halftracks,10,8,55
GER_SDKFZ_251,SdKfz 251,halftracks,24,halftracks,14,10,58
GER_OPEL_BLITZ_3T,Opel Blitz 3t,trucks,210,trucks,210,0,100
GER_LANCIA_3RO,Lancia 3Ro,trucks,280,trucks,280,0,100
GER_FIAT_626,Fiat 626,trucks,240,trucks,240,0,100
GER_MERCEDES_L3000,Mercedes L3000,trucks,110,trucks,110,0,100
GER_BMW_R75,BMW R75,motorcycles,180,motorcycles,180,0,100
GER_ZÜNDAPP_KS750,Zündapp KS750,motorcycles,140,motorcycles,140,0,100
GER_DKW_NZ350,DKW NZ350,motorcycles,100,motorcycles,100,0,100
GER_10.5CM_LEFH_18,10.5cm leFH 18,field_artillery,24,field_artillery,24,0,100
GER_15CM_SFH_18,15cm sFH 18,field_artillery,12,field_artillery,12,0,100
GER_7.5CM_PAK_40,7.5cm PaK 40,anti_tank,8,anti_tank,8,0,100
GER_5CM_PAK_38,5cm PaK 38,anti_tank,27,anti_tank,27,0,100
GER_3.7CM_PAK_36,3.7cm PaK 36,anti_tank,18,anti_tank,18,0,100
GER_8.8CM_FLAK_18/36,8.8cm FlaK 18/36,anti_aircraft,6,anti_aircraft,6,0,100
GER_3.7CM_FLAK_36,3.7cm FlaK 36,anti_aircraft,12,anti_aircraft,12,0,100
GER_2CM_FLAK_38,2cm FlaK 38,anti_aircraft,24,anti_aircraft,24,0,100
