equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
GER_PZ.KPFW.III_AUSF_L/M_(5CM_KWK_39_L/60),Pz.Kpfw.III Ausf L/M (5cm KwK 39 L/60),tanks,4,tanks,2,2,50
GER_PZ.KPFW.III_AUSF_N_(7.5CM_KWK_L/24),Pz.Kpfw.III Ausf N (7.5cm KwK L/24),tanks,2,tanks,1,1,50
GER_PZ.KPFW.IV_AUSF_G_(7.5CM_KWK_40_L/43),Pz.Kpfw.IV Ausf G (7.5cm KwK 40 L/43),tanks,5,tanks,3,2,60
GER_PZ.KPFW.IV_AUSF_H_(7.5CM_KWK_40_L/48),Pz.Kpfw.IV Ausf H (7.5cm KwK 40 L/48),tanks,8,tanks,5,3,62
GER_PZ.KPFW.II_AUSF_F,Pz.Kpfw.II Ausf F,tanks,4,tanks,0,4,0
GER_SD.KFZ._222_(2CM_KWK_30),Sd.Kfz. 222 (2cm KwK 30),armored_cars,6,armored_cars,1,5,16
GER_SD.KFZ._231_(8_RAD),Sd.Kfz. 231 (8-Rad),armored_cars,3,armored_cars,0,3,0
GER_SD.KFZ._232_(8_RAD),Sd.Kfz. 232 (8-Rad),armored_cars,2,armored_cars,0,2,0
GER_SD.KFZ._251,Sd.Kfz. 251,halftracks,26,halftracks,8,18,30
GER_SD.KFZ._250,Sd.Kfz. 250,halftracks,12,halftracks,3,9,25
GER_OPEL_BLITZ_3_TON,Opel Blitz 3-ton,trucks,520,trucks,520,0,100
GER_MERCEDES_BENZ_L3000,Mercedes-Benz L3000,trucks,240,trucks,240,0,100
GER_BÜSSING_NAG_4500A,Büssing-NAG 4500A,trucks,110,trucks,110,0,100
GER_VARIOUS_LIGHT_TRUCKS,Various light trucks,trucks,210,trucks,210,0,100
GER_CAPTURED_VEHICLES,Captured vehicles,trucks,200,trucks,200,0,100
GER_BMW_R75,BMW R75,motorcycles,96,motorcycles,96,0,100
GER_ZÜNDAPP_KS_750,Zündapp KS 750,motorcycles,67,motorcycles,67,0,100
GER_10.5CM_LEFH_18,10.5cm leFH 18,field_artillery,31,field_artillery,31,0,100
GER_15CM_SFH_18,15cm sFH 18,field_artillery,13,field_artillery,13,0,100
GER_10CM_K_18,10cm K 18,field_artillery,2,field_artillery,2,0,100
GER_15CM_SIG_33,15cm sIG 33,field_artillery,2,field_artillery,2,0,100
GER_7.5CM_PAK_40,7.5cm PaK 40,anti_tank,19,anti_tank,19,0,100
GER_5CM_PAK_38,5cm PaK 38,anti_tank,17,anti_tank,17,0,100
GER_MARDER_II/III_SPG,Marder II/III SPG,anti_tank,3,anti_tank,3,0,100
GER_8.8CM_FLAK_18/36/37,8.8cm FlaK 18/36/37,anti_aircraft,14,anti_aircraft,14,0,100
GER_3.7CM_FLAK_36/37,3.7cm FlaK 36/37,anti_aircraft,5,anti_aircraft,5,0,100
GER_2CM_FLAK_38,2cm FlaK 38,anti_aircraft,12,anti_aircraft,12,0,100
GER_2CM_FLAKVIERLING_38,2cm Flakvierling 38,anti_aircraft,1,anti_aircraft,1,0,100
