equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
ITA_AB_41_ARMORED_CAR,AB 41 Armored Car,armored_cars,24,armored_cars,18,6,75
ITA_SPA_DOVUNQUE_35,SPA Dovunque 35,trucks,950,trucks,950,0,100
ITA_FIAT_634N,Fiat 634N,trucks,720,trucks,720,0,100
ITA_LANCIA_3RO,Lancia 3Ro,trucks,280,trucks,280,0,100
ITA_VARIOUS_LIGHT_TRUCKS,Various Light Trucks,trucks,150,trucks,150,0,100
ITA_MOTO_GUZZI_ALCE,Moto Guzzi Alce,motorcycles,110,motorcycles,110,0,100
ITA_MOTO_GUZZI_WITH_SIDECAR,Moto Guzzi with Sidecar,motorcycles,76,motorcycles,76,0,100
ITA_75/27_MOD_1906,75/27 Mod 1906,field_artillery,36,field_artillery,36,0,100
ITA_100/17_MOD_1914_HOWITZER,100/17 Mod 1914 Howitzer,field_artillery,12,field_artillery,12,0,100
ITA_65/17_INFANTRY_GUN,65/17 Infantry Gun,field_artillery,6,field_artillery,6,0,100
ITA_47/32_MOD_35_AT_GUN,47/32 Mod 35 AT Gun,anti_tank,18,anti_tank,18,0,100
ITA_20MM_BREDA_M35,20mm Breda M35,anti_aircraft,12,anti_aircraft,12,0,100
