equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
FRE_VALENTINE_MK_III,Valentine Mk III,tanks,28,tanks,26,2,92
FRE_STUART_M3,Stuart M3,tanks,16,tanks,15,1,93
FRE_MARMON_HERRINGTON_MK_III,Marmon-Herrington Mk III,tanks,8,tanks,7,1,87
FRE_MARMON_HERRINGTON_MK_II,Marmon-Herrington Mk II,armored_cars,24,armored_cars,23,1,95
FRE_HUMBER_MK_III,Humber Mk III,armored_cars,18,armored_cars,17,1,94
FRE_WHITE_LAFFLY_AMD_50,White-Laffly AMD 50,armored_cars,10,armored_cars,9,1,90
FRE_UNIVERSAL_CARRIER,Universal Carrier,halftracks,36,halftracks,32,4,88
FRE_BEDFORD_QL,Bedford QL,trucks,540,trucks,540,0,100
FRE_CMP_15CWT,CMP 15cwt,trucks,400,trucks,400,0,100
FRE_CMP_3_TON,CMP 3-ton,trucks,340,trucks,340,0,100
FRE_DODGE_WC,Dodge WC,trucks,200,trucks,200,0,100
FRE_NORTON_16H,Norton 16H,motorcycles,75,motorcycles,75,0,100
FRE_BSA_M20,BSA M20,motorcycles,50,motorcycles,50,0,100
FRE_QF_25_POUNDER,QF 25-pounder,field_artillery,36,field_artillery,36,0,100
FRE_CANON_DE_75_MLE_1897,Canon de 75 mle 1897,field_artillery,12,field_artillery,12,0,100
FRE_QF_6_POUNDER,QF 6-pounder,anti_tank,24,anti_tank,24,0,100
FRE_QF_2_POUNDER,QF 2-pounder,anti_tank,8,anti_tank,8,0,100
FRE_BOFORS_40MM,Bofors 40mm,anti_aircraft,12,anti_aircraft,12,0,100
FRE_HOTCHKISS_M1929,Hotchkiss M1929,anti_aircraft,4,anti_aircraft,4,0,100
