equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
ITA_AB_41,AB 41,armored_cars,24,armored_cars,18,6,75
ITA_FIAT_626,Fiat 626,trucks,800,trucks,800,0,100
ITA_LANCIA_3RO,Lancia 3Ro,trucks,650,trucks,650,0,100
ITA_FIAT_665,Fiat 665,trucks,450,trucks,450,0,100
ITA_ALFA_ROMEO_430,Alfa Romeo 430,trucks,300,trucks,300,0,100
ITA_LIGHT_TRUCKS,Light trucks,trucks,200,trucks,200,0,100
ITA_MOTO_GUZZI_ALCE,Moto Guzzi Alce,motorcycles,180,motorcycles,180,0,100
ITA_BIANCHI_SUPERMIL_500,Bianchi Supermil 500,motorcycles,140,motorcycles,140,0,100
ITA_75MM/27_FIELD_GUN,75mm/27 Field Gun,field_artillery,24,field_artillery,24,0,100
ITA_100MM/17_HOWITZER,100mm/17 Howitzer,field_artillery,12,field_artillery,12,0,100
ITA_47MM/32_AT_GUN,47mm/32 AT Gun,anti_tank,12,anti_tank,12,0,100
ITA_20MM/65_BREDA,20mm/65 Breda,anti_aircraft,12,anti_aircraft,12,0,100
