equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
GER_PZ.KPFW._III_AUSF._J/L_(5CM_L/60),Pz.Kpfw. III Ausf. J/L (5cm L/60),tanks,100,tanks,82,18,82
GER_PZ.KPFW._III_AUSF._J_(5CM_L/42),Pz.Kpfw. III Ausf. J (5cm L/42),tanks,34,tanks,28,6,82
GER_PZ.KPFW._IV_AUSF._F2/G_(7.5CM_L/43),Pz.Kpfw. IV Ausf. F2/G (7.5cm L/43),tanks,27,tanks,24,3,88
GER_PZ.KPFW._IV_AUSF._F1_(7.5CM_L/24),Pz.Kpfw. IV Ausf. F1 (7.5cm L/24),tanks,22,tanks,18,4,81
GER_PZ.KPFW._II_AUSF._F,Pz.Kpfw. II Ausf. F,tanks,34,tanks,28,6,82
GER_PZ.KPFW._II_(FLAMM),Pz.Kpfw. II (Flamm),tanks,12,tanks,10,2,83
GER_SDKFZ_222,SdKfz 222,armored_cars,72,armored_cars,62,10,86
GER_SDKFZ_231_(8_RAD),SdKfz 231 (8-rad),armored_cars,58,armored_cars,48,10,82
GER_SDKFZ_221,SdKfz 221,armored_cars,38,armored_cars,32,6,84
GER_SDKFZ_251,SdKfz 251,halftracks,215,halftracks,185,30,86
GER_SDKFZ_250,SdKfz 250,halftracks,92,halftracks,78,14,84
GER_SDKFZ_10,SdKfz 10,halftracks,65,halftracks,56,9,86
GER_OPEL_BLITZ_3_TON,Opel Blitz 3-ton,trucks,1150,trucks,1150,0,100
GER_MERCEDES_BENZ_L3000,Mercedes-Benz L3000,trucks,625,trucks,625,0,100
GER_BÜSSING_NAG_4500A,Büssing-NAG 4500A,trucks,385,trucks,385,0,100
GER_HORCH_KFZ._15,Horch Kfz. 15,trucks,225,trucks,225,0,100
GER_BMW_R75,BMW R75,motorcycles,238,motorcycles,238,0,100
GER_ZÜNDAPP_KS750,Zündapp KS750,motorcycles,170,motorcycles,170,0,100
