equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
GER_SD.KFZ._222,Sd.Kfz. 222,armored_cars,18,armored_cars,14,4,77
GER_SD.KFZ._231_(8_RAD),Sd.Kfz. 231 (8-rad),armored_cars,15,armored_cars,11,4,73
GER_SD.KFZ._232_(8_RAD),Sd.Kfz. 232 (8-rad),armored_cars,8,armored_cars,6,2,75
GER_SD.KFZ._250,Sd.Kfz. 250,halftracks,14,halftracks,11,3,78
GER_SD.KFZ._251,Sd.Kfz. 251,halftracks,24,halftracks,18,6,75
GER_OPEL_BLITZ_3_TON,Opel Blitz 3-ton,trucks,467,trucks,467,0,100
GER_MERCEDES_BENZ_L3000,Mercedes-Benz L3000,trucks,215,trucks,215,0,100
GER_BÜSSING_NAG_4500A,Büssing-NAG 4500A,trucks,142,trucks,142,0,100
GER_CAPTURED_VEHICLES,Captured vehicles,trucks,68,trucks,68,0,100
GER_BMW_R75,BMW R75,motorcycles,94,motorcycles,94,0,100
GER_ZÜNDAPP_KS750,Zündapp KS750,motorcycles,61,motorcycles,61,0,100
GER_DKW_NZ350,DKW NZ350,motorcycles,32,motorcycles,32,0,100
