equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
ITA_M14/41,M14/41,tanks,68,tanks,58,10,85
ITA_M13/40,M13/40,tanks,44,tanks,38,6,86
ITA_L6/40,L6/40,tanks,15,tanks,9,6,60
ITA_AB_41,AB 41,armored_cars,24,armored_cars,19,5,79
ITA_AS_42,AS 42,armored_cars,4,armored_cars,3,1,75
ITA_LANCIA_3RO,Lancia 3Ro,trucks,485,trucks,485,0,100
ITA_FIAT_626,Fiat 626,trucks,420,trucks,420,0,100
ITA_SPA_38R,SPA 38R,trucks,185,trucks,185,0,100
ITA_FIAT_634N,Fiat 634N,trucks,150,trucks,150,0,100
ITA_MOTO_GUZZI_ALCE,Moto Guzzi Alce,motorcycles,82,motorcycles,82,0,100
ITA_BIANCHI_M35,Bianchi M35,motorcycles,46,motorcycles,46,0,100
ITA_CANNONE_DA_75/27_MOD._1912,Cannone da 75/27 Mod. 1912,field_artillery,24,field_artillery,24,0,100
ITA_OBICE_DA_105/28,Obice da 105/28,field_artillery,24,field_artillery,24,0,100
ITA_CANNONE_DA_47/32_MOD._1935,Cannone da 47/32 Mod. 1935,anti_tank,18,anti_tank,18,0,100
ITA_CANNONE_DA_65/17,Cannone da 65/17,anti_tank,6,anti_tank,6,0,100
ITA_CANNONE_MITRAGLIERA_DA_20/65_MOD._35,Cannone-Mitragliera da 20/65 Mod. 35,anti_aircraft,8,anti_aircraft,8,0,100
ITA_88MM_FLAK_36,88mm Flak 36,anti_aircraft,2,anti_aircraft,2,0,100
