equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
GER_PANZER_III_AUSF_H,Panzer III Ausf H,tanks,36,tanks,32,4,88
GER_PANZER_III_AUSF_J,Panzer III Ausf J,tanks,48,tanks,42,6,87
GER_PANZER_IV_AUSF_E,Panzer IV Ausf E,tanks,12,tanks,10,2,83
GER_PANZER_IV_AUSF_F1,Panzer IV Ausf F1,tanks,23,tanks,19,4,82
GER_PANZER_II_AUSF_C,Panzer II Ausf C,tanks,38,tanks,30,8,78
GER_PANZER_I_AUSF_B,Panzer I Ausf B,tanks,8,tanks,6,2,75
GER_SDKFZ_222,SdKfz 222,armored_cars,48,armored_cars,42,6,87
GER_SDKFZ_231_(8_RAD),SdKfz 231 (8-rad),armored_cars,28,armored_cars,24,4,85
GER_SDKFZ_221,SdKfz 221,armored_cars,15,armored_cars,12,3,80
GER_SDKFZ_223,SdKfz 223,armored_cars,7,armored_cars,6,1,85
GER_SDKFZ_251,SdKfz 251,halftracks,115,halftracks,98,17,85
GER_SDKFZ_250,SdKfz 250,halftracks,65,halftracks,56,9,86
GER_SDKFZ_7,SdKfz 7,halftracks,80,halftracks,68,12,85
GER_SDKFZ_10,SdKfz 10,halftracks,95,halftracks,80,15,84
GER_OPEL_BLITZ_3_TON,Opel Blitz 3-ton,trucks,1085,trucks,890,195,82
GER_MERCEDES_BENZ_L3000,Mercedes-Benz L3000,trucks,740,trucks,595,145,80
GER_BÜSSING_NAG,Büssing-NAG,trucks,425,trucks,320,105,75
GER_KRUPP_L2H143,Krupp L2H143,trucks,315,trucks,255,60,80
GER_HORCH_KFZ.15,Horch Kfz.15,trucks,95,trucks,75,20,78
GER_STAFF_CARS_(VARIOUS),Staff cars (various),trucks,20,trucks,15,5,75
GER_BMW_R75,BMW R75,motorcycles,335,motorcycles,305,30,91
GER_ZÜNDAPP_KS750,Zündapp KS750,motorcycles,220,motorcycles,200,20,90
GER_BMW_R12,BMW R12,motorcycles,75,motorcycles,65,10,86
GER_DKW_NZ350,DKW NZ350,motorcycles,90,motorcycles,85,5,94
GER_10.5CM_LEFH_18,10.5cm leFH 18,field_artillery,68,field_artillery,64,4,94
GER_15CM_SFH_18,15cm sFH 18,field_artillery,32,field_artillery,28,4,87
GER_5CM_PAK_38,5cm PaK 38,anti_tank,38,anti_tank,35,3,92
GER_3.7CM_PAK_35/36,3.7cm PaK 35/36,anti_tank,26,anti_tank,23,3,88
GER_8.8CM_FLAK_18/36,8.8cm FlaK 18/36,anti_aircraft,18,anti_aircraft,18,0,100
GER_2CM_FLAK_30,2cm FlaK 30,anti_aircraft,10,anti_aircraft,9,1,90
GER_2CM_FLAK_38,2cm FlaK 38,anti_aircraft,30,anti_aircraft,27,3,90
GER_3.7CM_FLAK_36,3.7cm FlaK 36,anti_aircraft,13,anti_aircraft,12,1,92
