equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
BRI_CRUSADER_MK_II,Crusader Mk II,tanks,20,tanks,18,2,90
BRI_M3_STUART,M3 Stuart,tanks,12,tanks,10,2,83
BRI_DAIMLER_ARMOURED_CAR,Daimler Armoured Car,armored_cars,18,armored_cars,16,2,88
BRI_MARMON_HERRINGTON_MK_II/III,Marmon-Herrington Mk II/III,armored_cars,24,armored_cars,22,2,91
BRI_FORD_3_TON,Ford 3-ton,trucks,380,trucks,380,0,100
BRI_BEDFORD_3_TON,Bedford 3-ton,trucks,330,trucks,330,0,100
BRI_CHEVROLET_15_CWT,Chevrolet 15-cwt,trucks,240,trucks,240,0,100
BRI_MORRIS_COMMERCIAL_15_CWT,Morris-Commercial 15-cwt,trucks,200,trucks,200,0,100
BRI_BSA_M20,BSA M20,motorcycles,95,motorcycles,95,0,100
BRI_NORTON_16H,Norton 16H,motorcycles,70,motorcycles,70,0,100
BRI_QF_25_POUNDER,QF 25-pounder,field_artillery,72,field_artillery,72,0,100
BRI_QF_2_POUNDER,QF 2-pounder,anti_tank,36,anti_tank,36,0,100
BRI_BOFORS_40MM,Bofors 40mm,anti_aircraft,12,anti_aircraft,12,0,100
