equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
BRI_MARMON_HERRINGTON_MK_III,Marmon-Herrington Mk III,armored_cars,24,armored_cars,23,1,95
BRI_HUMBER_ARMOURED_CAR_MK_II,Humber Armoured Car Mk II,armored_cars,14,armored_cars,13,1,92
BRI_BEDFORD_OYD_3_TON,Bedford OYD 3-ton,trucks,1860,trucks,1860,0,100
BRI_MORRIS_COMMERCIAL_15CWT,Morris Commercial 15cwt,trucks,930,trucks,930,0,100
BRI_AUSTIN_K2/Y,Austin K2/Y,trucks,305,trucks,305,0,100
BRI_NORTON_16H,Norton 16H,motorcycles,285,motorcycles,285,0,100
BRI_BSA_M20,BSA M20,motorcycles,190,motorcycles,190,0,100
BRI_ORDNANCE_QF_25_POUNDER_GUN_HOWITZER,Ordnance QF 25-pounder Gun-Howitzer,field_artillery,72,field_artillery,72,0,100
BRI_ORDNANCE_QF_6_POUNDER_(57MM),Ordnance QF 6-pounder (57mm),anti_tank,48,anti_tank,48,0,100
BRI_ORDNANCE_QF_2_POUNDER,Ordnance QF 2-pounder,anti_tank,6,anti_tank,6,0,100
BRI_BOFORS_40MM,Bofors 40mm,anti_aircraft,12,anti_aircraft,12,0,100
