equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
BRI_MARMON_HERRINGTON_MK_II,Marmon-Herrington Mk II,armored_cars,20,armored_cars,18,2,90
BRI_HUMBER_MK_I/II,Humber Mk I/II,armored_cars,8,armored_cars,7,1,87
BRI_BEDFORD_3_TON,Bedford 3-ton,trucks,1165,trucks,1165,0,100
BRI_MORRIS_15_CWT,Morris 15-cwt,trucks,612,trucks,612,0,100
BRI_AUSTIN_K2,Austin K2,trucks,248,trucks,248,0,100
BRI_FORD_WOT,Ford WOT,trucks,209,trucks,209,0,100
BRI_BSA_M20,BSA M20,motorcycles,94,motorcycles,94,0,100
BRI_NORTON_16H,Norton 16H,motorcycles,62,motorcycles,62,0,100
BRI_ORDNANCE_QF_25_POUNDER,Ordnance QF 25-pounder,field_artillery,72,field_artillery,72,0,100
BRI_ORDNANCE_QF_2_POUNDER,Ordnance QF 2-pounder,anti_tank,48,anti_tank,48,0,100
