equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
BRI_CRUSADER_MK_II,Crusader Mk II,tanks,18,tanks,15,3,83
BRI_CRUSADER_MK_III,Crusader Mk III,tanks,4,tanks,3,1,75
BRI_M3_STUART,M3 Stuart,tanks,16,tanks,14,2,87
BRI_DAIMLER_ARMOURED_CAR,Daimler Armoured Car,armored_cars,22,armored_cars,19,3,86
BRI_MARMON_HERRINGTON_MK_III,Marmon-Herrington Mk III,armored_cars,24,armored_cars,21,3,87
BRI_FORD_3_TON,Ford 3-ton,trucks,390,trucks,390,0,100
BRI_BEDFORD_3_TON,Bedford 3-ton,trucks,340,trucks,340,0,100
BRI_CHEVROLET_15_CWT,Chevrolet 15-cwt,trucks,250,trucks,250,0,100
BRI_MORRIS_COMMERCIAL_15_CWT,Morris-Commercial 15-cwt,trucks,200,trucks,200,0,100
BRI_BSA_M20,BSA M20,motorcycles,95,motorcycles,95,0,100
BRI_NORTON_16H,Norton 16H,motorcycles,80,motorcycles,80,0,100
BRI_QF_25_POUNDER,QF 25-pounder,field_artillery,72,field_artillery,72,0,100
BRI_QF_6_POUNDER,QF 6-pounder,anti_tank,36,anti_tank,36,0,100
BRI_BOFORS_40MM,Bofors 40mm,anti_aircraft,12,anti_aircraft,12,0,100
