equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
BRI_CRUISER_MK_IV_(A13),Cruiser Mk IV (A13),tanks,65,tanks,58,7,89
BRI_CRUISER_MK_I_(A9),Cruiser Mk I (A9),tanks,25,tanks,21,4,84
BRI_CRUISER_MK_II_(A10),Cruiser Mk II (A10),tanks,20,tanks,17,3,85
BRI_LIGHT_TANK_MK_VI,Light Tank Mk VI,tanks,85,tanks,69,16,81
BRI_MORRIS_CS9_ARMOURED_CAR,Morris CS9 Armoured Car,armored_cars,70,armored_cars,65,5,92
BRI_ROLLS_ROYCE_ARMOURED_CAR,Rolls-Royce Armoured Car,armored_cars,45,armored_cars,40,5,88
BRI_MARMON_HERRINGTON_MK_I,Marmon-Herrington Mk I,armored_cars,20,armored_cars,18,2,90
BRI_BEDFORD_MW_15CWT,Bedford MW 15cwt,trucks,1200,trucks,1200,0,100
BRI_BEDFORD_OWL_3_TON,Bedford OWL 3-ton,trucks,580,trucks,580,0,100
BRI_MORRIS_C8_15CWT,Morris C8 15cwt,trucks,240,trucks,240,0,100
BRI_AEC_MATADOR_3_TON,AEC Matador 3-ton,trucks,130,trucks,130,0,100
BRI_BSA_M20_500CC,BSA M20 500cc,motorcycles,150,motorcycles,150,0,100
BRI_NORTON_16H_500CC,Norton 16H 500cc,motorcycles,75,motorcycles,75,0,100
BRI_BSA_M20_WITH_SIDECAR,BSA M20 with Sidecar,motorcycles,40,motorcycles,40,0,100
BRI_QF_25_POUNDER_FIELD_GUN,QF 25-pounder Field Gun,field_artillery,48,field_artillery,48,0,100
BRI_ORDNANCE_QF_2_POUNDER,Ordnance QF 2-pounder,anti_tank,24,anti_tank,24,0,100
BRI_BOFORS_40MM_GUN,Bofors 40mm Gun,anti_aircraft,12,anti_aircraft,12,0,100
