equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
BRI_ACV_INDIAN_PATTERN_MK_II,ACV Indian Pattern Mk II,armored_cars,18,armored_cars,16,2,88
BRI_MARMON_HERRINGTON_MK_II,Marmon-Herrington Mk II,armored_cars,6,armored_cars,5,1,83
BRI_BEDFORD_MW_15_CWT,Bedford MW 15-cwt,trucks,790,trucks,790,0,100
BRI_BEDFORD_OY_3_TON,Bedford OY 3-ton,trucks,430,trucks,430,0,100
BRI_MORRIS_CS8_15_CWT,Morris CS8 15-cwt,trucks,385,trucks,385,0,100
BRI_FORD_CMP_15_CWT,Ford CMP 15-cwt,trucks,325,trucks,325,0,100
BRI_CHEVROLET_C15_15_CWT,Chevrolet C15 15-cwt,trucks,285,trucks,285,0,100
BRI_FORD_CMP_3_TON,Ford CMP 3-ton,trucks,225,trucks,225,0,100
BRI_AUSTIN_K2,Austin K2,trucks,120,trucks,120,0,100
BRI_FORDSON_WOT_2,Fordson WOT 2,trucks,50,trucks,50,0,100
BRI_BSA_M20,BSA M20,motorcycles,265,motorcycles,265,0,100
BRI_NORTON_16H,Norton 16H,motorcycles,90,motorcycles,90,0,100
BRI_TRIUMPH_3HW,Triumph 3HW,motorcycles,35,motorcycles,35,0,100
