equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
BRI_HUMBER_MK_II_SCOUT_CAR,Humber Mk II Scout Car,armored_cars,12,armored_cars,11,1,91
BRI_MORRIS_CS9_ARMORED_CAR,Morris CS9 Armored Car,armored_cars,12,armored_cars,10,2,83
BRI_BEDFORD_MW_15CWT,Bedford MW 15cwt,trucks,850,trucks,850,0,100
BRI_BEDFORD_OY_3_TON,Bedford OY 3-ton,trucks,720,trucks,720,0,100
BRI_BEDFORD_QL_3_TON_4X4,Bedford QL 3-ton 4x4,trucks,580,trucks,580,0,100
BRI_MORRIS_C8_QUAD_ARTILLERY_TRACTOR,Morris C8 Quad Artillery Tractor,trucks,180,trucks,180,0,100
BRI_AUSTIN_K2_AMBULANCE,Austin K2 Ambulance,trucks,120,trucks,120,0,100
BRI_BSA_M20_500CC,BSA M20 500cc,motorcycles,165,motorcycles,165,0,100
BRI_NORTON_16H_490CC,Norton 16H 490cc,motorcycles,80,motorcycles,80,0,100
BRI_ORDNANCE_QF_25_POUNDER_MK_II,Ordnance QF 25-pounder Mk II,field_artillery,72,field_artillery,72,0,100
BRI_ORDNANCE_QF_2_POUNDER_MK_IX,Ordnance QF 2-pounder Mk IX,anti_tank,48,anti_tank,48,0,100
