equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
ITA_AB_40,AB 40,armored_cars,5,armored_cars,4,1,80
ITA_AB_41,AB 41,armored_cars,9,armored_cars,8,1,88
ITA_SPA_38R,SPA 38R,trucks,267,trucks,267,0,100
ITA_FIAT_626,Fiat 626,trucks,324,trucks,324,0,100
ITA_LANCIA_3RO,Lancia 3Ro,trucks,205,trucks,205,0,100
ITA_GUZZI_ALCE,Guzzi Alce,motorcycles,62,motorcycles,62,0,100
ITA_BIANCHI_M35,Bianchi M35,motorcycles,29,motorcycles,29,0,100
ITA_OBICE_DA_100/17_MODELLO_14,Obice da 100/17 modello 14,field_artillery,24,field_artillery,24,0,100
ITA_CANNONE_DA_47/32_MODELLO_35,Cannone da 47/32 modello 35,anti_tank,36,anti_tank,36,0,100
ITA_BREDA_20MM_MODELLO_35,Breda 20mm modello 35,anti_aircraft,12,anti_aircraft,12,0,100
