equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
BRI_MATILDA_II_INFANTRY_TANK,Matilda II Infantry Tank,tanks,52,tanks,48,4,92
BRI_CRUSADER_MK_I,Crusader Mk I,tanks,44,tanks,38,6,86
BRI_CRUSADER_MK_II,Crusader Mk II,tanks,22,tanks,20,2,90
BRI_A13_MK_II_CRUISER_MK_IV,A13 Mk II Cruiser Mk IV,tanks,18,tanks,18,0,100
BRI_A10_CRUISER_MK_II,A10 Cruiser Mk II,tanks,14,tanks,14,0,100
BRI_A9_CRUISER_MK_I,A9 Cruiser Mk I,tanks,10,tanks,10,0,100
BRI_STUART_M3_(HONEY),Stuart M3 (Honey),tanks,12,tanks,12,0,100
BRI_MARMON_HERRINGTON_MK_II,Marmon-Herrington Mk II,armored_cars,74,armored_cars,69,5,93
BRI_MARMON_HERRINGTON_MK_III,Marmon-Herrington Mk III,armored_cars,24,armored_cars,22,2,91
BRI_ROLLS_ROYCE_ARMOURED_CAR,Rolls-Royce Armoured Car,armored_cars,22,armored_cars,21,1,95
BRI_HUMBER_MK_I,Humber Mk I,armored_cars,12,armored_cars,11,1,91
BRI_BEDFORD_OYD_3_TON,Bedford OYD 3-ton,trucks,2693,trucks,2693,0,100
BRI_MORRIS_COMMERCIAL_15CWT,Morris Commercial 15cwt,trucks,1497,trucks,1497,0,100
BRI_FORD_3_TON,Ford 3-ton,trucks,685,trucks,685,0,100
BRI_AUSTIN_K2/Y,Austin K2/Y,trucks,460,trucks,460,0,100
BRI_BEDFORD_MW_15CWT,Bedford MW 15cwt,trucks,425,trucks,425,0,100
BRI_CHEVROLET_C15A,Chevrolet C15A,trucks,310,trucks,310,0,100
BRI_MORRIS_C8_ARTILLERY_TRACTOR,Morris C8 Artillery Tractor,trucks,110,trucks,110,0,100
BRI_DRAGON_LIGHT_MK_III,Dragon Light Mk III,trucks,76,trucks,76,0,100
BRI_AEC_MATADOR_ARTILLERY_TRACTOR,AEC Matador Artillery Tractor,trucks,64,trucks,64,0,100
BRI_MORRIS_CS8_15CWT,Morris CS8 15cwt,trucks,180,trucks,180,0,100
BRI_STAFF_CARS,Staff Cars,trucks,460,trucks,460,0,100
BRI_NORTON_16H,Norton 16H,motorcycles,364,motorcycles,364,0,100
BRI_BSA_M20,BSA M20,motorcycles,284,motorcycles,284,0,100
BRI_ORDNANCE_QF_25_POUNDER_GUN_HOWITZER,Ordnance QF 25-pounder Gun-Howitzer,field_artillery,136,field_artillery,136,0,100
BRI_ORDNANCE_QF_2_POUNDER,Ordnance QF 2-pounder,anti_tank,72,anti_tank,72,0,100
BRI_BOFORS_40MM,Bofors 40mm,anti_aircraft,40,anti_aircraft,40,0,100
BRI_QF_3.7_INCH,QF 3.7-inch,anti_aircraft,12,anti_aircraft,12,0,100
