equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
GER_SD.KFZ._222,Sd.Kfz. 222,armored_cars,12,armored_cars,12,0,100
GER_SD.KFZ._231,Sd.Kfz. 231,armored_cars,6,armored_cars,6,0,100
GER_SD.KFZ._251,Sd.Kfz. 251,halftracks,35,halftracks,35,0,100
GER_SD.KFZ._250,Sd.Kfz. 250,halftracks,10,halftracks,10,0,100
GER_OPEL_BLITZ_3_TON,Opel Blitz 3-ton,trucks,180,trucks,180,0,100
GER_MERCEDES_BENZ_L3000,Mercedes-Benz L3000,trucks,75,trucks,75,0,100
GER_VARIOUS_LIGHT_TRUCKS,Various light trucks,trucks,25,trucks,25,0,100
GER_BMW_R75,BMW R75,motorcycles,45,motorcycles,45,0,100
GER_ZÜNDAPP_KS_750,Zündapp KS 750,motorcycles,32,motorcycles,32,0,100
GER_10.5_CM_LEFH_18,10.5 cm leFH 18,field_artillery,18,field_artillery,18,0,100
GER_15_CM_SFH_18,15 cm sFH 18,field_artillery,6,field_artillery,6,0,100
GER_7.5_CM_PAK_40,7.5 cm PaK 40,anti_tank,8,anti_tank,8,0,100
GER_5_CM_PAK_38,5 cm PaK 38,anti_tank,4,anti_tank,4,0,100
GER_8.8_CM_FLAK_36/37,8.8 cm FlaK 36/37,anti_aircraft,8,anti_aircraft,8,0,100
GER_3.7_CM_FLAK_36/37,3.7 cm FlaK 36/37,anti_aircraft,6,anti_aircraft,6,0,100
GER_2_CM_FLAK_38,2 cm FlaK 38,anti_aircraft,4,anti_aircraft,4,0,100
