equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
ITA_AUTOBLINDA_AB_40,Autoblinda AB 40,armored_cars,8,armored_cars,4,4,50
ITA_FIAT_634N_(3_TON),Fiat 634N (3-ton),trucks,58,trucks,58,0,100
ITA_LANCIA_3RO_(3_TON),Lancia 3Ro (3-ton),trucks,32,trucks,32,0,100
ITA_FIAT_626_(LIGHT_TRUCK),Fiat 626 (Light truck),trucks,18,trucks,18,0,100
ITA_MOTO_GUZZI_ALCE,Moto Guzzi Alce,motorcycles,25,motorcycles,25,0,100
ITA_MOTO_GUZZI_TRIALCE,Moto Guzzi Trialce,motorcycles,13,motorcycles,13,0,100
ITA_CANNONE_DA_75/27_MOD._06,Cannone da 75/27 Mod. 06,field_artillery,12,field_artillery,12,0,100
ITA_OBICE_DA_100/17_MOD._14,Obice da 100/17 Mod. 14,field_artillery,12,field_artillery,12,0,100
ITA_CANNONE_DA_47/32_MOD._35,Cannone da 47/32 Mod. 35,anti_tank,8,anti_tank,8,0,100
ITA_CANNONE_MITRAGLIERA_DA_20/65_MOD._35,Cannone-Mitragliera da 20/65 Mod. 35,anti_aircraft,4,anti_aircraft,4,0,100
