equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
BRI_M4A2_SHERMAN,M4A2 Sherman,tanks,156,tanks,142,14,91
BRI_CRUSADER_III,Crusader III,tanks,58,tanks,48,10,82
BRI_STUART_V_(M3A3),Stuart V (M3A3),tanks,32,tanks,28,4,87
BRI_DAIMLER_ARMOURED_CAR,Daimler Armoured Car,armored_cars,42,armored_cars,42,0,100
BRI_HUMBER_ARMOURED_CAR,Humber Armoured Car,armored_cars,26,armored_cars,26,0,100
BRI_UNIVERSAL_CARRIER,Universal Carrier,halftracks,98,halftracks,98,0,100
BRI_M3_HALF_TRACK,M3 Half-Track,halftracks,26,halftracks,26,0,100
BRI_BEDFORD_QL_3_TON,Bedford QL 3-ton,trucks,980,trucks,980,0,100
BRI_MORRIS_C8_15CWT,Morris C8 15cwt,trucks,520,trucks,520,0,100
BRI_AEC_MATADOR,AEC Matador,trucks,350,trucks,350,0,100
BRI_VARIOUS_LIGHT_TRUCKS,Various light trucks,trucks,600,trucks,600,0,100
BRI_NORTON_16H,Norton 16H,motorcycles,180,motorcycles,180,0,100
BRI_BSA_M20,BSA M20,motorcycles,105,motorcycles,105,0,100
BRI_ORDNANCE_QF_25_POUNDER,Ordnance QF 25-pounder,field_artillery,48,field_artillery,48,0,100
BRI_ORDNANCE_QF_6_POUNDER_(57MM),Ordnance QF 6-pounder (57mm),anti_tank,24,anti_tank,24,0,100
BRI_ORDNANCE_QF_17_POUNDER_(76MM),Ordnance QF 17-pounder (76mm),anti_tank,12,anti_tank,12,0,100
BRI_BOFORS_40MM,Bofors 40mm,anti_aircraft,12,anti_aircraft,12,0,100
