equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
GER_SDKFZ_222,SdKfz 222,armored_cars,12,armored_cars,10,2,83
GER_SDKFZ_231_(8_RAD),SdKfz 231 (8-rad),armored_cars,12,armored_cars,11,1,91
GER_OPEL_BLITZ_3_TON,Opel Blitz 3-ton,trucks,850,trucks,740,110,87
GER_MERCEDES_BENZ_L3000,Mercedes-Benz L3000,trucks,250,trucks,210,40,84
GER_CAPTURED_BRITISH_TRUCKS,Captured British trucks,trucks,100,trucks,70,30,70
GER_BMW_R75,BMW R75,motorcycles,200,motorcycles,185,15,92
GER_ZÜNDAPP_KS750,Zündapp KS750,motorcycles,180,motorcycles,160,20,88
GER_10.5CM_LEFH_18,10.5cm leFH 18,field_artillery,16,field_artillery,15,1,93
GER_7.62CM_FK_296(R),7.62cm FK 296(r),field_artillery,8,field_artillery,7,1,87
GER_5CM_PAK_38,5cm PaK 38,anti_tank,24,anti_tank,23,1,95
GER_3.7CM_PAK_35/36,3.7cm PaK 35/36,anti_tank,12,anti_tank,11,1,91
GER_2CM_FLAK_38,2cm FlaK 38,anti_aircraft,8,anti_aircraft,8,0,100
GER_8.8CM_FLAK_18/36,8.8cm FlaK 18/36,anti_aircraft,4,anti_aircraft,4,0,100
