equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
FRE_VALENTINE_MK_III,Valentine Mk III,tanks,28,tanks,24,4,85
FRE_STUART_M3,Stuart M3,tanks,16,tanks,14,2,87
FRE_MARMON_HERRINGTON_MK_III,Marmon-Herrington Mk III,tanks,8,tanks,7,1,87
FRE_MARMON_HERRINGTON_MK_II,Marmon-Herrington Mk II,armored_cars,24,armored_cars,22,2,91
FRE_HUMBER_MK_III,Humber Mk III,armored_cars,16,armored_cars,15,1,93
FRE_WHITE_LAFFLY_AMD_50,White-Laffly AMD 50,armored_cars,8,armored_cars,7,1,87
FRE_UNIVERSAL_CARRIER,Universal Carrier,halftracks,32,halftracks,28,4,87
FRE_BEDFORD_QL,Bedford QL,trucks,520,trucks,520,0,100
FRE_CMP_15CWT,CMP 15cwt,trucks,380,trucks,380,0,100
FRE_CMP_3_TON,CMP 3-ton,trucks,320,trucks,320,0,100
FRE_DODGE_WC,Dodge WC,trucks,200,trucks,200,0,100
FRE_NORTON_16H,Norton 16H,motorcycles,72,motorcycles,72,0,100
FRE_BSA_M20,BSA M20,motorcycles,46,motorcycles,46,0,100
FRE_QF_25_POUNDER,QF 25-pounder,field_artillery,36,field_artillery,36,0,100
FRE_CANON_DE_75_MLE_1897,Canon de 75 mle 1897,field_artillery,12,field_artillery,12,0,100
FRE_QF_6_POUNDER,QF 6-pounder,anti_tank,24,anti_tank,24,0,100
FRE_QF_2_POUNDER,QF 2-pounder,anti_tank,8,anti_tank,8,0,100
FRE_BOFORS_40MM,Bofors 40mm,anti_aircraft,12,anti_aircraft,12,0,100
FRE_HOTCHKISS_M1929,Hotchkiss M1929,anti_aircraft,4,anti_aircraft,4,0,100
