equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
ITA_AB_41,AB 41,armored_cars,9,armored_cars,6,3,66
ITA_FIAT_626,Fiat 626,trucks,175,trucks,175,0,100
ITA_LANCIA_3RO,Lancia 3Ro,trucks,78,trucks,78,0,100
ITA_FIAT_508,Fiat 508,trucks,52,trucks,52,0,100
ITA_MOTO_GUZZI_ALCE,Moto Guzzi Alce,motorcycles,48,motorcycles,48,0,100
ITA_BIANCHI_M35,Bianchi M35,motorcycles,23,motorcycles,23,0,100
ITA_CANNONE_DA_75/27,Cannone da 75/27,field_artillery,21,field_artillery,21,0,100
ITA_OBICE_DA_100/17,Obice da 100/17,field_artillery,21,field_artillery,21,0,100
ITA_CANNONE_DA_47/32,Cannone da 47/32,anti_tank,16,anti_tank,16,0,100
ITA_BREDA_20MM,Breda 20mm,anti_aircraft,8,anti_aircraft,8,0,100
