equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
BRI_BEDFORD_15CWT,bedford_15cwt,trucks,380,trucks,380,0,100
BRI_BEDFORD_30CWT,bedford_30cwt,trucks,520,trucks,520,0,100
BRI_FORD_3TON,ford_3ton,trucks,285,trucks,285,0,100
BRI_CHEVROLET_30CWT,chevrolet_30cwt,trucks,185,trucks,185,0,100
BRI_AUSTRALIAN_BUILT,australian_built,trucks,80,trucks,80,0,100
BRI_NORTON_16H,norton_16h,motorcycles,145,motorcycles,145,0,100
BRI_BSA_M20,bsa_m20,motorcycles,98,motorcycles,98,0,100
BRI_NORTON_SIDECAR,norton_sidecar,motorcycles,42,motorcycles,42,0,100
BRI_QF_25_POUNDER,QF_25_pounder,field_artillery,72,field_artillery,72,0,100
BRI_QF_2_POUNDER,QF_2_pounder,anti_tank,48,anti_tank,48,0,100
BRI_BOFORS_40MM,Bofors_40mm,anti_aircraft,16,anti_aircraft,16,0,100
BRI_LEWIS_AA,Lewis_AA,anti_aircraft,36,anti_aircraft,36,0,100
