equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
ITA_M13/40,M13/40,tanks,42,tanks,18,24,42
ITA_M14/41,M14/41,tanks,16,tanks,9,7,56
ITA_L6/40,L6/40,tanks,18,tanks,8,10,44
ITA_L3/35,L3/35,tanks,6,tanks,3,3,50
ITA_AB41,AB41,armored_cars,18,armored_cars,12,6,66
ITA_AUTOBLINDA_40,Autoblinda 40,armored_cars,10,armored_cars,6,4,60
ITA_BREDA_61,Breda 61,halftracks,32,halftracks,18,14,56
ITA_SPA_DOVUNQUE_35,SPA Dovunque 35,trucks,340,trucks,340,0,100
ITA_FIAT_634N,Fiat 634N,trucks,280,trucks,280,0,100
ITA_FIAT_626,Fiat 626,trucks,180,trucks,180,0,100
ITA_LANCIA_3RO,Lancia 3Ro,trucks,120,trucks,120,0,100
ITA_MOTO_GUZZI_ALCE,Moto Guzzi Alce,motorcycles,140,motorcycles,140,0,100
ITA_BIANCHI_SUPERLEGGERA,Bianchi Superleggera,motorcycles,100,motorcycles,100,0,100
ITA_75/27_MOD_1912,75/27 Mod 1912,field_artillery,24,field_artillery,24,0,100
ITA_105/28_MOD_1913,105/28 Mod 1913,field_artillery,12,field_artillery,12,0,100
ITA_47/32_MOD_1935,47/32 Mod 1935,anti_tank,12,anti_tank,12,0,100
ITA_90/53_MOD_1939,90/53 Mod 1939,anti_tank,6,anti_tank,6,0,100
ITA_20MM_BREDA_MOD_35,20mm Breda Mod 35,anti_aircraft,8,anti_aircraft,8,0,100
