equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
ITA_M13/40,M13/40,tanks,19,tanks,14,5,73
ITA_AUTOBLINDA_AB_40,Autoblinda AB 40,armored_cars,7,armored_cars,6,1,85
ITA_AUTOBLINDA_AB_41,Autoblinda AB 41,armored_cars,4,armored_cars,4,0,100
ITA_FIAT_634N,Fiat 634N,trucks,195,trucks,195,0,100
ITA_FIAT_626,Fiat 626,trucks,160,trucks,160,0,100
ITA_LANCIA_3RO,Lancia 3Ro,trucks,125,trucks,125,0,100
ITA_ALFA_ROMEO_430RE,Alfa Romeo 430RE,trucks,65,trucks,65,0,100
ITA_SPA_38R,SPA 38R,trucks,45,trucks,45,0,100
ITA_MOTO_GUZZI_ALCE,Moto Guzzi Alce,motorcycles,32,motorcycles,32,0,100
ITA_BENELLI_M36,Benelli M36,motorcycles,18,motorcycles,18,0,100
ITA_GILERA_LTE,Gilera LTE,motorcycles,8,motorcycles,8,0,100
