equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
ITA_L3/35_TANKETTE,L3/35 Tankette,tanks,17,tanks,11,6,64
ITA_L3/35_CARRO_COMMANDO,L3/35 Carro Commando,tanks,1,tanks,1,0,100
ITA_AUTOBLINDA_AB_40,Autoblinda AB 40,armored_cars,3,armored_cars,2,1,66
ITA_FIAT_626,Fiat 626,trucks,84,trucks,84,0,100
ITA_LANCIA_3RO,Lancia 3Ro,trucks,63,trucks,63,0,100
ITA_SPA_DOVUNQUE_35,SPA Dovunque 35,trucks,44,trucks,44,0,100
ITA_LIGHT_TRUCKS,Light trucks,trucks,27,trucks,27,0,100
ITA_MOTO_GUZZI_ALCE,Moto Guzzi Alce,motorcycles,20,motorcycles,20,0,100
ITA_MOTO_GUZZI_TRIALCE,Moto Guzzi Trialce,motorcycles,14,motorcycles,14,0,100
ITA_BIANCHI_M35,Bianchi M35,motorcycles,1,motorcycles,1,0,100
ITA_65MM/17_INFANTRY_GUN,65mm/17 Infantry Gun,field_artillery,8,field_artillery,8,0,100
ITA_75MM/27_FIELD_GUN,75mm/27 Field Gun,field_artillery,22,field_artillery,22,0,100
ITA_100MM/17_HOWITZER,100mm/17 Howitzer,field_artillery,3,field_artillery,3,0,100
ITA_47MM/32_MOD._35,47mm/32 Mod. 35,anti_tank,7,anti_tank,7,0,100
ITA_20MM_BREDA,20mm Breda,anti_aircraft,9,anti_aircraft,9,0,100
ITA_75MM/46_AA_GUN,75mm/46 AA Gun,anti_aircraft,2,anti_aircraft,2,0,100
