equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
ITA_SOMUA_S35,Somua S35,tanks,30,tanks,23,7,76
ITA_M3_STUART_(LEND_LEASE),M3 Stuart (Lend-Lease),tanks,12,tanks,9,3,75
ITA_HOTCHKISS_H39,Hotchkiss H39,tanks,22,tanks,17,5,77
ITA_RENAULT_R35,Renault R35,tanks,12,tanks,8,4,66
ITA_PANHARD_178,Panhard 178,armored_cars,38,armored_cars,29,9,76
ITA_WHITE_LAFFLY_AMD_50,White-Laffly AMD 50,armored_cars,20,armored_cars,16,4,80
ITA_RENAULT_AGC/AGK/AGP,Renault AGC/AGK/AGP,trucks,298,trucks,298,0,100
ITA_LAFFLY_V15T,Laffly V15T,trucks,190,trucks,190,0,100
ITA_GMC_CCKW_(LEND_LEASE),GMC CCKW (Lend-Lease),trucks,120,trucks,120,0,100
ITA_DODGE_WC_SERIES_(LEND_LEASE),Dodge WC series (Lend-Lease),trucks,160,trucks,160,0,100
ITA_BERLIET_GDC,Berliet GDC,trucks,60,trucks,60,0,100
ITA_CAPTURED_ITALIAN_FIAT_626,Captured Italian FIAT 626,trucks,40,trucks,40,0,100
ITA_CORPS_TRANSPORT_RESERVE,Corps transport reserve,trucks,70,trucks,70,0,100
ITA_GNOME_RHÔNE_AX2,Gnome-Rhône AX2,motorcycles,67,motorcycles,51,16,76
ITA_PEUGEOT_515,Peugeot 515,motorcycles,28,motorcycles,21,7,75
ITA_TERROT_RATT,Terrot RATT,motorcycles,15,motorcycles,10,5,66
ITA_CORPS_DISPATCH_RIDERS,Corps dispatch riders,motorcycles,25,motorcycles,20,5,80
ITA_75MM_MLE_1897,75mm Mle 1897,field_artillery,84,field_artillery,84,0,100
ITA_105MM_SCHNEIDER_M1913,105mm Schneider M1913,field_artillery,24,field_artillery,24,0,100
ITA_105MM_MLE_1936,105mm mle 1936,field_artillery,12,field_artillery,12,0,100
ITA_155MM_GPF,155mm GPF,field_artillery,14,field_artillery,14,0,100
ITA_65MM_MOUNTAIN_GUN_MLE_1906,65mm Mountain Gun Mle 1906,field_artillery,12,field_artillery,12,0,100
ITA_155MM_SCHNEIDER,155mm Schneider,field_artillery,4,field_artillery,4,0,100
ITA_47MM_APX_MLE_1937,47mm APX Mle 1937,anti_tank,46,anti_tank,46,0,100
ITA_25MM_HOTCHKISS_MLE_1934,25mm Hotchkiss Mle 1934,anti_tank,32,anti_tank,32,0,100
ITA_40MM_BOFORS,40mm Bofors,anti_aircraft,14,anti_aircraft,14,0,100
ITA_25MM_HOTCHKISS_AA,25mm Hotchkiss AA,anti_aircraft,20,anti_aircraft,20,0,100
ITA_75MM_CA_MODÈLE_1915_1939,75mm CA modèle 1915-1939,anti_aircraft,4,anti_aircraft,4,0,100
ITA_13.2MM_HOTCHKISS,13.2mm Hotchkiss,anti_aircraft,4,anti_aircraft,4,0,100
