equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
GER_PANZER_III_AUSF_J,Panzer III Ausf J,tanks,48,tanks,42,6,87
GER_PANZER_II_AUSF_C,Panzer II Ausf C,tanks,18,tanks,15,3,83
GER_PANZER_II_AUSF_F,Panzer II Ausf F,tanks,10,tanks,8,2,80
GER_PANZER_I_AUSF_B,Panzer I Ausf B,tanks,3,tanks,2,1,66
GER_SDKFZ_222,SdKfz 222,armored_cars,18,armored_cars,16,2,88
GER_SDKFZ_231_(8_RAD),SdKfz 231 (8-rad),armored_cars,10,armored_cars,9,1,90
GER_SDKFZ_221,SdKfz 221,armored_cars,8,armored_cars,7,1,87
GER_SDKFZ_223,SdKfz 223,armored_cars,7,armored_cars,5,2,71
GER_SDKFZ_251,SdKfz 251,halftracks,55,halftracks,47,8,85
GER_SDKFZ_250,SdKfz 250,halftracks,30,halftracks,25,5,83
GER_OPEL_BLITZ_3_TON,Opel Blitz 3-ton,trucks,485,trucks,390,95,80
GER_MERCEDES_BENZ_L3000,Mercedes-Benz L3000,trucks,350,trucks,280,70,80
GER_BÜSSING_NAG,Büssing-NAG,trucks,215,trucks,170,45,79
GER_KRUPP_L2H143,Krupp L2H143,trucks,165,trucks,135,30,81
GER_HORCH_KFZ.15,Horch Kfz.15,trucks,90,trucks,72,18,80
GER_BMW_R75,BMW R75,motorcycles,165,motorcycles,150,15,90
GER_ZÜNDAPP_KS750,Zündapp KS750,motorcycles,110,motorcycles,100,10,90
GER_DKW_NZ350,DKW NZ350,motorcycles,75,motorcycles,70,5,93
GER_10.5CM_LEFH_18,10.5cm leFH 18,field_artillery,24,field_artillery,23,1,95
GER_15CM_SFH_18,15cm sFH 18,field_artillery,12,field_artillery,11,1,91
GER_5CM_PAK_38,5cm PaK 38,anti_tank,16,anti_tank,15,1,93
GER_3.7CM_PAK_35/36,3.7cm PaK 35/36,anti_tank,26,anti_tank,23,3,88
GER_8.8CM_FLAK_18/36,8.8cm FlaK 18/36,anti_aircraft,8,anti_aircraft,8,0,100
GER_3.7CM_FLAK_36,3.7cm FlaK 36,anti_aircraft,13,anti_aircraft,12,1,92
GER_2CM_FLAK_30,2cm FlaK 30,anti_aircraft,8,anti_aircraft,7,1,87
GER_2CM_FLAK_38_(SELF_PROPELLED),2cm FlaK 38 (self-propelled),anti_aircraft,22,anti_aircraft,20,2,90
GER_2CM_FLAK_38_(TOWED),2cm FlaK 38 (towed),anti_aircraft,12,anti_aircraft,11,1,91
