equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
BRI_HUMBER_ARMOURED_CAR,Humber Armoured Car,armored_cars,24,armored_cars,22,2,91
BRI_DAIMLER_ARMOURED_CAR,Daimler Armoured Car,armored_cars,16,armored_cars,15,1,93
BRI_MARMON_HERRINGTON_MK_II,Marmon-Herrington Mk II,armored_cars,8,armored_cars,7,1,87
BRI_BEDFORD_QL/OY,Bedford QL/OY,trucks,665,trucks,665,0,100
BRI_MORRIS_COMMERCIAL,Morris Commercial,trucks,520,trucks,520,0,100
BRI_CMP_CHEVROLET_C60L,CMP Chevrolet C60L,trucks,415,trucks,415,0,100
BRI_AUSTIN_K2,Austin K2,trucks,195,trucks,195,0,100
BRI_BEDFORD_MW,Bedford MW,trucks,125,trucks,125,0,100
BRI_NORTON_16H,Norton 16H,motorcycles,110,motorcycles,102,8,92
BRI_BSA_M20,BSA M20,motorcycles,45,motorcycles,42,3,93
BRI_ORDNANCE_QF_25_POUNDER,Ordnance QF 25-pounder,field_artillery,72,field_artillery,69,3,95
BRI_ORDNANCE_QF_6_POUNDER,Ordnance QF 6-pounder,anti_tank,48,anti_tank,46,2,95
BRI_BOFORS_40MM,Bofors 40mm,anti_aircraft,12,anti_aircraft,11,1,91
BRI_OERLIKON_20MM,Oerlikon 20mm,anti_aircraft,4,anti_aircraft,4,0,100
