equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
ITA_AB40,AB40,armored_cars,22,armored_cars,18,4,81
ITA_AB41,AB41,armored_cars,32,armored_cars,29,3,90
ITA_SPA_38R,SPA 38R,trucks,1102,trucks,1102,0,100
ITA_FIAT_626,Fiat 626,trucks,1322,trucks,1322,0,100
ITA_LANCIA_3RO,Lancia 3Ro,trucks,842,trucks,842,0,100
ITA_FIAT_634N,Fiat 634N,trucks,39,trucks,39,0,100
ITA_GUZZI_ALCE,Guzzi Alce,motorcycles,253,motorcycles,228,25,90
ITA_BIANCHI_M35,Bianchi M35,motorcycles,119,motorcycles,105,14,88
ITA_OBICE_DA_100/17_MOD_1914,Obice da 100/17 Mod 1914,field_artillery,98,field_artillery,98,0,100
ITA_CANNONE_DA_47/32_MOD_1935,Cannone da 47/32 Mod 1935,anti_tank,148,anti_tank,136,12,91
ITA_BREDA_20MM/65_MOD_1935,Breda 20mm/65 Mod 1935,anti_aircraft,49,anti_aircraft,45,4,91
