equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
AME_M4_SHERMAN,M4 Sherman,tanks,150,tanks,135,15,90
AME_M3_LEE/GRANT,M3 Lee/Grant,tanks,82,tanks,75,7,91
AME_M3/M5_STUART,M3/M5 Stuart,tanks,158,tanks,140,18,88
AME_M8_ARMORED_CAR,M8 Armored Car,armored_cars,50,armored_cars,50,0,100
AME_M3_SCOUT_CAR,M3 Scout Car,armored_cars,85,armored_cars,85,0,100
AME_M3_HALF_TRACK,M3 Half-track,halftracks,420,halftracks,420,0,100
AME_2½_TON_6X6_TRUCK,2½-ton 6x6 Truck,trucks,850,trucks,850,0,100
AME_¾_TON_WEAPONS_CARRIER,¾-ton Weapons Carrier,trucks,420,trucks,420,0,100
AME_¼_TON_TRUCK_(JEEP),¼-ton Truck (Jeep),trucks,650,trucks,650,0,100
AME_M7_PRIEST_105MM_SPH,M7 Priest 105mm SPH,field_artillery,54,field_artillery,54,0,100
AME_M3_37MM_ANTI_TANK_GUN,M3 37mm Anti-Tank Gun,anti_tank,48,anti_tank,48,0,100
AME_M1_57MM_ANTI_TANK_GUN,M1 57mm Anti-Tank Gun,anti_tank,24,anti_tank,24,0,100
