equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
GER_PANZER_IV_AUSF_F2/G/H_(LONG_75MM),Panzer IV Ausf F2/G/H (long 75mm),tanks,93,tanks,52,41,55
GER_PANZER_III_AUSF_L/M_(LONG_50MM),Panzer III Ausf L/M (long 50mm),tanks,87,tanks,43,44,49
GER_SD.KFZ._222_(LIGHT_ARMORED_CAR),Sd.Kfz. 222 (light armored car),armored_cars,39,armored_cars,30,9,76
GER_SD.KFZ._231/232_(8_RAD_HEAVY_ARMORED_CAR),Sd.Kfz. 231/232 (8-rad heavy armored car),armored_cars,29,armored_cars,21,8,72
GER_VARIOUS_OTHER_TYPES,Various other types,armored_cars,9,armored_cars,6,3,66
GER_SD.KFZ._251_(MEDIUM_HALFTRACK),Sd.Kfz. 251 (medium halftrack),halftracks,73,halftracks,61,12,83
GER_SD.KFZ._250_(LIGHT_HALFTRACK),Sd.Kfz. 250 (light halftrack),halftracks,29,halftracks,23,6,79
GER_OPEL_BLITZ_3_TON,Opel Blitz 3-ton,trucks,826,trucks,826,0,100
GER_MERCEDES_BENZ_L3000,Mercedes-Benz L3000,trucks,238,trucks,238,0,100
GER_BÜSSING_NAG_4500A,Büssing-NAG 4500A,trucks,54,trucks,54,0,100
GER_OTHER_GERMAN_TRUCKS_(VARIOUS_TYPES),Other German trucks (various types),trucks,524,trucks,524,0,100
GER_CAPTURED_ALLIED_VEHICLES,Captured Allied vehicles,trucks,335,trucks,335,0,100
GER_BMW_R75_(WITH_SIDECAR),BMW R75 (with sidecar),motorcycles,177,motorcycles,177,0,100
GER_ZÜNDAPP_KS750_(WITH_SIDECAR),Zündapp KS750 (with sidecar),motorcycles,128,motorcycles,128,0,100
GER_DKW_NZ350_AND_OTHER_SOLO_MOTORCYCLES,DKW NZ350 and other solo motorcycles,motorcycles,112,motorcycles,112,0,100
GER_10.5CM_LEFH_18_(105MM_LIGHT_FIELD_HOWITZER),10.5cm leFH 18 (105mm light field howitzer),field_artillery,75,field_artillery,60,15,80
GER_15CM_SFH_18_(150MM_HEAVY_FIELD_HOWITZER),15cm sFH 18 (150mm heavy field howitzer),field_artillery,42,field_artillery,35,7,83
GER_7.5CM_PAK_40,7.5cm PaK 40,anti_tank,54,anti_tank,48,6,88
GER_5CM_PAK_38,5cm PaK 38,anti_tank,51,anti_tank,43,8,84
GER_MARDER_II/III_TANK_DESTROYERS_(SELF_PROPELLED),Marder II/III tank destroyers (self-propelled),anti_tank,13,anti_tank,9,4,69
GER_8.8CM_FLAK_18/36/37,8.8cm FlaK 18/36/37,anti_aircraft,44,anti_aircraft,38,6,86
GER_2CM_FLAK_38,2cm FlaK 38,anti_aircraft,65,anti_aircraft,56,9,86
GER_3.7CM_FLAK_36,3.7cm FlaK 36,anti_aircraft,7,anti_aircraft,6,1,85
