equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
ITA_AUTOBLINDA_AB_40/41,Autoblinda AB 40/41,armored_cars,24,armored_cars,12,12,50
ITA_FIAT_626N,Fiat 626N,trucks,580,trucks,580,0,100
ITA_LANCIA_3RO,Lancia 3Ro,trucks,420,trucks,420,0,100
ITA_SPA_DOVUNQUE_35,SPA Dovunque 35,trucks,320,trucks,320,0,100
ITA_FIAT_618,Fiat 618,trucks,100,trucks,100,0,100
ITA_MOTO_GUZZI_ALCE,Moto Guzzi Alce,motorcycles,120,motorcycles,120,0,100
ITA_MOTO_GUZZI_WITH_SIDECAR,Moto Guzzi with sidecar,motorcycles,60,motorcycles,60,0,100
ITA_100MM/17_HOWITZER_M14,100mm/17 Howitzer M14,field_artillery,12,field_artillery,12,0,100
ITA_75MM/27_GUN_M11,75mm/27 Gun M11,field_artillery,24,field_artillery,24,0,100
ITA_47MM/32_M35_ANTI_TANK_GUN,47mm/32 M35 Anti-tank Gun,anti_tank,12,anti_tank,12,0,100
ITA_20MM/65_BREDA_M35,20mm/65 Breda M35,anti_aircraft,12,anti_aircraft,12,0,100
