equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
BRI_LIGHT_TANK_MK_VI,Light Tank Mk VI,tanks,16,tanks,14,2,87
BRI_STUART_M3/M5,Stuart M3/M5,tanks,16,tanks,14,2,87
BRI_HUMBER_ARMOURED_CAR,Humber Armoured Car,armored_cars,106,armored_cars,101,5,95
BRI_DAIMLER_ARMOURED_CAR,Daimler Armoured Car,armored_cars,66,armored_cars,63,3,95
BRI_MARMON_HERRINGTON_MK_II/III,Marmon-Herrington Mk II/III,armored_cars,62,armored_cars,57,5,91
BRI_BEDFORD_QL/OY_3_TON,Bedford QL/OY 3-ton,trucks,2780,trucks,2780,0,100
BRI_MORRIS_COMMERCIAL_15CWT,Morris Commercial 15cwt,trucks,1945,trucks,1945,0,100
BRI_CMP_(CANADIAN_MILITARY_PATTERN)_3_TON,CMP (Canadian Military Pattern) 3-ton,trucks,1705,trucks,1705,0,100
BRI_AUSTIN_K2_2_TON_/_AMBULANCE,Austin K2 2-ton / Ambulance,trucks,225,trucks,225,0,100
BRI_BEDFORD_MW_15CWT,Bedford MW 15cwt,trucks,24,trucks,24,0,100
BRI_NORTON_16H,Norton 16H,motorcycles,815,motorcycles,815,0,100
BRI_BSA_M20,BSA M20,motorcycles,430,motorcycles,430,0,100
BRI_ORDNANCE_QF_25_POUNDER_GUN_HOWITZER,Ordnance QF 25-pounder Gun-Howitzer,field_artillery,240,field_artillery,240,0,100
BRI_ORDNANCE_QF_6_POUNDER_(57MM),Ordnance QF 6-pounder (57mm),anti_tank,126,anti_tank,126,0,100
BRI_ORDNANCE_QF_17_POUNDER_(76MM),Ordnance QF 17-pounder (76mm),anti_tank,24,anti_tank,24,0,100
BRI_BOFORS_40MM,Bofors 40mm,anti_aircraft,54,anti_aircraft,54,0,100
