equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
BRI_DAIMLER_ARMOURED_CAR,Daimler Armoured Car,armored_cars,28,armored_cars,24,4,85
BRI_MARMON_HERRINGTON_MK_II,Marmon-Herrington Mk II,armored_cars,20,armored_cars,18,2,90
BRI_BEDFORD_OY_3_TON,Bedford OY 3-ton,trucks,950,trucks,950,0,100
BRI_BEDFORD_MW_15_CWT,Bedford MW 15-cwt,trucks,620,trucks,620,0,100
BRI_MORRIS_C8_QUAD,Morris C8 Quad,trucks,280,trucks,280,0,100
BRI_AUSTIN_K2_AMBULANCE,Austin K2 Ambulance,trucks,180,trucks,180,0,100
BRI_VARIOUS_LIGHT_TRUCKS,Various light trucks,trucks,170,trucks,170,0,100
BRI_NORTON_16H,Norton 16H,motorcycles,180,motorcycles,180,0,100
BRI_BSA_M20,BSA M20,motorcycles,140,motorcycles,140,0,100
BRI_ORDNANCE_QF_25_POUNDER,Ordnance QF 25-pounder,field_artillery,72,field_artillery,72,0,100
BRI_ORDNANCE_QF_2_POUNDER,Ordnance QF 2-pounder,anti_tank,48,anti_tank,48,0,100
BRI_ORDNANCE_QF_6_POUNDER,Ordnance QF 6-pounder,anti_tank,24,anti_tank,24,0,100
BRI_BOFORS_40MM,Bofors 40mm,anti_aircraft,16,anti_aircraft,16,0,100
BRI_OERLIKON_20MM,Oerlikon 20mm,anti_aircraft,8,anti_aircraft,8,0,100
