equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
GER_PANZER_IV_AUSF._E,Panzer IV Ausf. E,tanks,14,tanks,12,2,85
GER_PANZER_IV_AUSF._F,Panzer IV Ausf. F,tanks,14,tanks,12,2,85
GER_PANZER_II_AUSF._F,Panzer II Ausf. F,tanks,38,tanks,32,6,84
GER_PANZER_III_AUSF._G,Panzer III Ausf. G,tanks,28,tanks,24,4,85
GER_PANZER_III_AUSF._H,Panzer III Ausf. H,tanks,30,tanks,26,4,86
GER_PANZER_III_AUSF._J,Panzer III Ausf. J,tanks,15,tanks,14,1,93
GER_SDKFZ_221,SdKfz 221,armored_cars,14,armored_cars,12,2,85
GER_SDKFZ_222,SdKfz 222,armored_cars,18,armored_cars,16,2,88
GER_SDKFZ_232,SdKfz 232,armored_cars,10,armored_cars,9,1,90
GER_SDKFZ_250/1,SdKfz 250/1,halftracks,22,halftracks,19,3,86
GER_SDKFZ_251/1,SdKfz 251/1,halftracks,42,halftracks,38,4,90
GER_SDKFZ_7,SdKfz 7,halftracks,14,halftracks,13,1,92
GER_OPEL_BLITZ_3_TON,Opel Blitz 3-ton,trucks,980,trucks,980,0,100
GER_MERCEDES_BENZ_L3000,Mercedes-Benz L3000,trucks,420,trucks,420,0,100
GER_KRUPP_PROTZE_KFZ_70,Krupp Protze Kfz 70,trucks,285,trucks,285,0,100
GER_VARIOUS_LIGHT_TRUCKS,Various light trucks,trucks,165,trucks,165,0,100
GER_BMW_R75,BMW R75,motorcycles,320,motorcycles,320,0,100
GER_ZÜNDAPP_KS750,Zündapp KS750,motorcycles,285,motorcycles,285,0,100
GER_DKW_NZ350,DKW NZ350,motorcycles,75,motorcycles,75,0,100
GER_10.5CM_LEFH_18,10.5cm leFH 18,field_artillery,36,field_artillery,36,0,100
GER_15CM_SFH_18,15cm sFH 18,field_artillery,12,field_artillery,12,0,100
GER_3.7CM_PAK_36,3.7cm Pak 36,anti_tank,24,anti_tank,24,0,100
GER_5CM_PAK_38,5cm Pak 38,anti_tank,21,anti_tank,21,0,100
GER_8.8CM_FLAK_18/36,8.8cm Flak 18/36,anti_tank,12,anti_tank,12,0,100
GER_2CM_FLAK_38,2cm Flak 38,anti_aircraft,16,anti_aircraft,16,0,100
GER_8.8CM_FLAK_18/36,8.8cm Flak 18/36,anti_aircraft,12,anti_aircraft,12,0,100
