equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
AME_M4_SHERMAN,M4 Sherman,tanks,117,tanks,105,12,89
AME_M3_LEE,M3 Lee,tanks,55,tanks,50,5,90
AME_M3_STUART,M3 Stuart,tanks,76,tanks,68,8,89
AME_M5_STUART,M5 Stuart,tanks,22,tanks,20,2,90
AME_M8_GREYHOUND,M8 Greyhound,armored_cars,56,armored_cars,50,6,89
AME_M2_HALFTRACK,M2 Halftrack,halftracks,200,halftracks,186,14,93
AME_M3_HALFTRACK,M3 Halftrack,halftracks,158,halftracks,147,11,93
AME_M3A1_SCOUT_CAR,M3A1 Scout Car,halftracks,87,halftracks,81,6,93
AME_GMC_CCKW_2.5_TON,GMC CCKW 2.5-ton,trucks,516,trucks,516,0,100
AME_DODGE_WC_51/52_3/4_TON,Dodge WC-51/52 3/4-ton,trucks,286,trucks,286,0,100
AME_GMC_6X6_5_TON,GMC 6x6 5-ton,trucks,90,trucks,90,0,100
AME_HARLEY_DAVIDSON_WLA,Harley-Davidson WLA,motorcycles,100,motorcycles,100,0,100
AME_INDIAN_741,Indian 741,motorcycles,27,motorcycles,27,0,100
AME_M7_PRIEST_105MM_SPG,M7 Priest 105mm SPG,field_artillery,54,field_artillery,54,0,100
AME_M3_37MM_ANTI_TANK_GUN,M3 37mm Anti-Tank Gun,anti_tank,48,anti_tank,48,0,100
AME_M5_3_INCH_GUN,M5 3-inch Gun,anti_tank,24,anti_tank,24,0,100
AME_M1_40MM_BOFORS,M1 40mm Bofors,anti_aircraft,16,anti_aircraft,16,0,100
AME_M45_QUADMOUNT_.50_CAL,M45 Quadmount .50 cal,anti_aircraft,32,anti_aircraft,32,0,100
