equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
GER_PZ.KPFW.VI_TIGER_AUSF_E,Pz.Kpfw.VI Tiger Ausf E,tanks,1,tanks,1,0,100
GER_PZ.KPFW.III_AUSF_L/M_(5CM_KWK_39_L/60),Pz.Kpfw.III Ausf L/M (5cm KwK 39 L/60),tanks,34,tanks,27,7,79
GER_PZ.KPFW.III_AUSF_N_(7.5CM_KWK_L/24),Pz.Kpfw.III Ausf N (7.5cm KwK L/24),tanks,21,tanks,17,4,80
GER_PZ.KPFW.IV_AUSF_G_(7.5CM_KWK_40_L/43),Pz.Kpfw.IV Ausf G (7.5cm KwK 40 L/43),tanks,32,tanks,26,6,81
GER_PZ.KPFW.IV_AUSF_H_(7.5CM_KWK_40_L/48),Pz.Kpfw.IV Ausf H (7.5cm KwK 40 L/48),tanks,49,tanks,42,7,85
GER_PZ.KPFW.III_(VARIOUS)___10._PANZER,Pz.Kpfw.III (various) - 10. Panzer,tanks,28,tanks,22,6,78
GER_PZ.KPFW.IV_(VARIOUS)___10._PANZER,Pz.Kpfw.IV (various) - 10. Panzer,tanks,13,tanks,11,2,84
GER_PZ.KPFW.II_AUSF_F,Pz.Kpfw.II Ausf F,tanks,28,tanks,19,9,67
GER_SD.KFZ._222_(2CM_KWK_30),Sd.Kfz. 222 (2cm KwK 30),armored_cars,51,armored_cars,39,12,76
GER_SD.KFZ._231_(8_RAD),Sd.Kfz. 231 (8-Rad),armored_cars,26,armored_cars,20,6,76
GER_SD.KFZ._232_(8_RAD),Sd.Kfz. 232 (8-Rad),armored_cars,20,armored_cars,15,5,75
GER_SD.KFZ._234_PUMA,Sd.Kfz. 234 Puma,armored_cars,2,armored_cars,2,0,100
GER_SD.KFZ._251,Sd.Kfz. 251,halftracks,166,halftracks,128,38,77
GER_SD.KFZ._250,Sd.Kfz. 250,halftracks,50,halftracks,38,12,76
GER_OPEL_BLITZ_3_TON,Opel Blitz 3-ton,trucks,2100,trucks,2100,0,100
GER_MERCEDES_BENZ_L3000,Mercedes-Benz L3000,trucks,980,trucks,980,0,100
GER_BÜSSING_NAG_4500A,Büssing-NAG 4500A,trucks,450,trucks,450,0,100
GER_VARIOUS_LIGHT_TRUCKS,Various light trucks,trucks,870,trucks,870,0,100
GER_CAPTURED_VEHICLES,Captured vehicles,trucks,800,trucks,800,0,100
GER_BMW_R75,BMW R75,motorcycles,480,motorcycles,480,0,100
GER_ZÜNDAPP_KS_750,Zündapp KS 750,motorcycles,338,motorcycles,338,0,100
GER_10.5CM_LEFH_18,10.5cm leFH 18,field_artillery,88,field_artillery,88,0,100
GER_15CM_SFH_18,15cm sFH 18,field_artillery,39,field_artillery,39,0,100
GER_10CM_K_18,10cm K 18,field_artillery,8,field_artillery,8,0,100
GER_15CM_SIG_33,15cm sIG 33,field_artillery,4,field_artillery,4,0,100
GER_7.5CM_PAK_40,7.5cm PaK 40,anti_tank,44,anti_tank,44,0,100
GER_5CM_PAK_38,5cm PaK 38,anti_tank,45,anti_tank,45,0,100
GER_MARDER_II/III_SPG,Marder II/III SPG,anti_tank,12,anti_tank,12,0,100
GER_8.8CM_FLAK_18/36/37,8.8cm FlaK 18/36/37,anti_aircraft,30,anti_aircraft,30,0,100
GER_3.7CM_FLAK_36/37,3.7cm FlaK 36/37,anti_aircraft,15,anti_aircraft,15,0,100
GER_2CM_FLAK_38,2cm FlaK 38,anti_aircraft,38,anti_aircraft,38,0,100
GER_2CM_FLAKVIERLING_38,2cm Flakvierling 38,anti_aircraft,2,anti_aircraft,2,0,100
