equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
AME_M8_GREYHOUND,M8 Greyhound,armored_cars,16,armored_cars,14,2,87
AME_M20_SCOUT_CAR,M20 Scout Car,armored_cars,8,armored_cars,7,1,87
AME_2.5_TON_6X6_CARGO,2.5-ton 6x6 Cargo,trucks,1120,trucks,1120,0,100
AME_¾_TON_WEAPONS_CARRIER,¾-ton Weapons Carrier,trucks,520,trucks,520,0,100
AME_¼_TON_JEEP,¼-ton Jeep,trucks,350,trucks,350,0,100
AME_KITCHEN_TRUCK_(2.5_TON),Kitchen Truck (2.5-ton),trucks,60,trucks,60,0,100
AME_WRECKER/RECOVERY,Wrecker/Recovery,trucks,30,trucks,30,0,100
AME_M2A1_105MM_HOWITZER,M2A1 105mm Howitzer,field_artillery,36,field_artillery,36,0,100
AME_M1_155MM_HOWITZER,M1 155mm Howitzer,field_artillery,12,field_artillery,12,0,100
AME_M2_75MM_PACK_HOWITZER,M2 75mm Pack Howitzer,field_artillery,6,field_artillery,6,0,100
AME_37MM_M3_ANTI_TANK_GUN,37mm M3 Anti-Tank Gun,anti_tank,57,anti_tank,57,0,100
"AME_2.36""_M1_BAZOOKA","2.36"" M1 Bazooka",anti_tank,558,anti_tank,558,0,100
AME_.50_CAL_M2HB_(MOUNTED),.50 cal M2HB (mounted),anti_aircraft,14,anti_aircraft,14,0,100
