equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
BRI_MATILDA_II_INFANTRY_TANK,Matilda II Infantry Tank,tanks,62,tanks,52,10,83
BRI_VALENTINE_II/IV_INFANTRY_TANK,Valentine II/IV Infantry Tank,tanks,16,tanks,13,3,81
BRI_MARMON_HERRINGTON_MK_II_ARMOURED_CAR,Marmon-Herrington Mk II Armoured Car,armored_cars,64,armored_cars,58,6,90
BRI_UNIVERSAL_CARRIER_MK_I/II,Universal Carrier Mk I/II,armored_cars,44,armored_cars,40,4,90
BRI_FORD/CHEVROLET_CMP_3_TON,Ford/Chevrolet CMP 3-ton,trucks,1720,trucks,1720,0,100
BRI_BEDFORD_MW_15_CWT,Bedford MW 15-cwt,trucks,1180,trucks,1180,0,100
BRI_BEDFORD_OY_3_TON,Bedford OY 3-ton,trucks,840,trucks,840,0,100
BRI_MORRIS_C8_QUAD_ARTILLERY_TRACTOR,Morris C8 Quad Artillery Tractor,trucks,580,trucks,580,0,100
BRI_AEC_MATADOR_ARTILLERY_TRACTOR,AEC Matador Artillery Tractor,trucks,260,trucks,260,0,100
BRI_MORRIS_CS8_15_CWT,Morris CS8 15-cwt,trucks,320,trucks,320,0,100
BRI_BSA_M20,BSA M20,motorcycles,340,motorcycles,340,0,100
BRI_NORTON_16H,Norton 16H,motorcycles,240,motorcycles,240,0,100
BRI_ORDNANCE_QF_25_POUNDER,Ordnance QF 25-pounder,field_artillery,144,field_artillery,144,0,100
BRI_ORDNANCE_QF_2_POUNDER,Ordnance QF 2-pounder,anti_tank,86,anti_tank,86,0,100
BRI_BOFORS_40MM,Bofors 40mm,anti_aircraft,60,anti_aircraft,60,0,100
