equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
BRI_MARMON_HERRINGTON_MK_II,Marmon-Herrington Mk II,armored_cars,26,armored_cars,22,4,84
BRI_MARMON_HERRINGTON_MK_III,Marmon-Herrington Mk III,armored_cars,22,armored_cars,18,4,81
BRI_FORD_3_TON,Ford 3-ton,trucks,640,trucks,640,0,100
BRI_BEDFORD_MW_15CWT,Bedford MW 15cwt,trucks,385,trucks,385,0,100
BRI_CHEVROLET_C15A,Chevrolet C15A,trucks,327,trucks,327,0,100
BRI_BSA_M20,BSA M20,motorcycles,46,motorcycles,46,0,100
BRI_NORTON_16H,Norton 16H,motorcycles,32,motorcycles,32,0,100
BRI_QF_25_POUNDER_MK_II,QF 25-pounder Mk II,field_artillery,48,field_artillery,48,0,100
BRI_QF_6_POUNDER_MK_II,QF 6-pounder Mk II,anti_tank,15,anti_tank,15,0,100
BRI_QF_2_POUNDER_MK_IX,QF 2-pounder Mk IX,anti_tank,32,anti_tank,32,0,100
BRI_BOFORS_40MM,Bofors 40mm,anti_aircraft,16,anti_aircraft,16,0,100
BRI_BOFORS_37MM,Bofors 37mm,anti_aircraft,8,anti_aircraft,8,0,100
