equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
BRI_MARMON_HERRINGTON_MK_II,Marmon-Herrington Mk II,armored_cars,36,armored_cars,32,4,88
BRI_MARMON_HERRINGTON_MK_III,Marmon-Herrington Mk III,armored_cars,16,armored_cars,14,2,87
BRI_3_TON_LORRY_(FORD/CHEVROLET),3-ton lorry (Ford/Chevrolet),trucks,1650,trucks,1650,0,100
BRI_15_CWT_TRUCK_(BEDFORD/CHEVROLET),15-cwt truck (Bedford/Chevrolet),trucks,580,trucks,580,0,100
BRI_WATER_TANKERS,Water tankers,trucks,170,trucks,170,0,100
BRI_FUEL_TANKERS,Fuel tankers,trucks,120,trucks,120,0,100
BRI_NORTON_16H,Norton 16H,motorcycles,120,motorcycles,120,0,100
BRI_BSA_M20,BSA M20,motorcycles,65,motorcycles,65,0,100
BRI_ORDNANCE_QF_25_POUNDER,Ordnance QF 25-pounder,field_artillery,48,field_artillery,48,0,100
BRI_ORDNANCE_QF_18_POUNDER,Ordnance QF 18-pounder,field_artillery,24,field_artillery,24,0,100
BRI_ORDNANCE_QF_2_POUNDER,Ordnance QF 2-pounder,anti_tank,48,anti_tank,48,0,100
BRI_BOFORS_40MM,Bofors 40mm,anti_aircraft,12,anti_aircraft,12,0,100
