equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
GER_SD.KFZ._222,Sd.Kfz. 222,armored_cars,8,armored_cars,7,1,87
GER_CAPTURED_BRITISH_ARMORED_CARS,Captured British armored cars,armored_cars,6,armored_cars,5,1,83
GER_OPEL_BLITZ_3T,Opel Blitz 3t,trucks,122,trucks,122,0,100
GER_CAPTURED_BRITISH_TRUCKS,Captured British trucks,trucks,156,trucks,156,0,100
GER_KÜBELWAGEN,Kübelwagen,trucks,80,trucks,80,0,100
GER_BMW_R75,BMW R75,motorcycles,38,motorcycles,34,4,89
GER_ZÜNDAPP_KS750,Zündapp KS750,motorcycles,26,motorcycles,23,3,88
GER_7.5CM_LEIG_18,7.5cm leIG 18,field_artillery,12,field_artillery,12,0,100
GER_5CM_PAK_38,5cm PaK 38,anti_tank,8,anti_tank,8,0,100
GER_CAPTURED_BRITISH_2_POUNDER,Captured British 2-pounder,anti_tank,4,anti_tank,4,0,100
GER_2CM_FLAK_38,2cm FlaK 38,anti_aircraft,6,anti_aircraft,6,0,100
GER_CAPTURED_BRITISH_BOFORS_40MM,Captured British Bofors 40mm,anti_aircraft,2,anti_aircraft,2,0,100
