equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
BRI_DAIMLER_ARMOURED_CAR,Daimler Armoured Car,armored_cars,9,armored_cars,8,1,88
BRI_HUMBER_SCOUT_CAR,Humber Scout Car,armored_cars,5,armored_cars,4,1,80
BRI_BEDFORD_OYD_3_TON,Bedford OYD 3-ton,trucks,76,trucks,76,0,100
BRI_MORRIS_C8_15_CWT,Morris C8 15-cwt,trucks,52,trucks,52,0,100
BRI_AUSTIN_K2_AMBULANCE,Austin K2 ambulance,trucks,26,trucks,26,0,100
BRI_FORD_WOT_1_15_CWT,Ford WOT-1 15-cwt,trucks,24,trucks,24,0,100
BRI_NORTON_16H,Norton 16H,motorcycles,20,motorcycles,20,0,100
BRI_BSA_M20,BSA M20,motorcycles,12,motorcycles,12,0,100
BRI_ORDNANCE_QF_25_POUNDER_MK_II,Ordnance QF 25-pounder Mk II,field_artillery,16,field_artillery,16,0,100
BRI_ORDNANCE_QF_2_POUNDER,Ordnance QF 2-pounder,anti_tank,8,anti_tank,8,0,100
