equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
AME_M8_GREYHOUND,M8 Greyhound,armored_cars,35,armored_cars,33,2,94
AME_M3_SCOUT_CAR,M3 Scout Car,armored_cars,13,armored_cars,12,1,92
AME_M3_HALFTRACK,M3 Halftrack,halftracks,36,halftracks,34,2,94
AME_M2_HALFTRACK,M2 Halftrack,halftracks,16,halftracks,15,1,93
AME_GMC_CCKW_2.5_TON,GMC CCKW 2.5-ton,trucks,995,trucks,995,0,100
AME_DODGE_WC_SERIES_3/4_TON,Dodge WC series 3/4-ton,trucks,652,trucks,652,0,100
AME_CHEVROLET_G506_1.5_TON,Chevrolet G506 1.5-ton,trucks,154,trucks,154,0,100
AME_WILLYS_MB_1/4_TON_JEEP,Willys MB 1/4-ton Jeep,trucks,64,trucks,64,0,100
AME_HARLEY_DAVIDSON_WLA,Harley-Davidson WLA,motorcycles,118,motorcycles,118,0,100
AME_INDIAN_741,Indian 741,motorcycles,30,motorcycles,30,0,100
AME_M2A1_105MM_HOWITZER,M2A1 105mm Howitzer,field_artillery,36,field_artillery,36,0,100
AME_M1_155MM_HOWITZER,M1 155mm Howitzer,field_artillery,12,field_artillery,12,0,100
AME_M3_37MM_ANTI_TANK_GUN,M3 37mm Anti-Tank Gun,anti_tank,36,anti_tank,36,0,100
AME_M1_57MM_ANTI_TANK_GUN,M1 57mm Anti-Tank Gun,anti_tank,21,anti_tank,21,0,100
AME_M51_MULTIPLE_GUN_MOTOR_CARRIAGE_(QUAD_.50_CAL),M51 Multiple Gun Motor Carriage (Quad .50 cal),anti_aircraft,12,anti_aircraft,12,0,100
AME_M2_.50_CALIBER_MACHINE_GUN_(AA_MOUNT),M2 .50 Caliber Machine Gun (AA mount),anti_aircraft,12,anti_aircraft,12,0,100
