equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
ITA_AB41_ARMORED_CAR,AB41 Armored Car,armored_cars,24,armored_cars,20,4,83
ITA_FIAT_626,Fiat 626,trucks,800,trucks,800,0,100
ITA_LANCIA_3RO,Lancia 3Ro,trucks,600,trucks,600,0,100
ITA_FIAT_634,Fiat 634,trucks,450,trucks,450,0,100
ITA_ALFA_ROMEO_430,Alfa Romeo 430,trucks,250,trucks,250,0,100
ITA_MOTO_GUZZI_ALCE,Moto Guzzi Alce,motorcycles,160,motorcycles,160,0,100
ITA_BIANCHI_M1939,Bianchi M1939,motorcycles,100,motorcycles,100,0,100
ITA_MOTORCYCLE_WITH_SIDECAR,Motorcycle with Sidecar,motorcycles,60,motorcycles,60,0,100
ITA_100MM/17_HOWITZER,100mm/17 Howitzer,field_artillery,12,field_artillery,12,0,100
ITA_75MM/27_GUN,75mm/27 Gun,field_artillery,24,field_artillery,24,0,100
ITA_47MM/32_ANTI_TANK_GUN,47mm/32 Anti-Tank Gun,anti_tank,48,anti_tank,48,0,100
ITA_20MM/35_BREDA_AA_GUN,20mm/35 Breda AA Gun,anti_aircraft,24,anti_aircraft,24,0,100
