equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
BRI_MATILDA_II,Matilda II,tanks,50,tanks,48,2,96
BRI_VALENTINE,Valentine,tanks,35,tanks,34,1,97
BRI_CRUSADER_MK_II,Crusader Mk II,tanks,280,tanks,270,10,96
BRI_CRUSADER_MK_III,Crusader Mk III,tanks,145,tanks,140,5,96
BRI_M3_GRANT,M3 Grant,tanks,120,tanks,118,2,98
BRI_M3_STUART,M3 Stuart,tanks,69,tanks,67,2,97
BRI_LIGHT_TANK_MK_VI,Light Tank Mk VI,tanks,150,tanks,145,5,96
BRI_HUMBER_MK_II,Humber Mk II,armored_cars,150,armored_cars,142,8,94
BRI_MARMON_HERRINGTON_MK_II,Marmon-Herrington Mk II,armored_cars,120,armored_cars,114,6,95
BRI_DAIMLER_MK_I,Daimler Mk I,armored_cars,85,armored_cars,82,3,96
BRI_MORRIS_CS9,Morris CS9,armored_cars,65,armored_cars,60,5,92
BRI_BEDFORD_MW_(15_CWT),Bedford MW (15-cwt),trucks,3800,trucks,3800,0,100
BRI_BEDFORD_OY_(3_TON),Bedford OY (3-ton),trucks,4200,trucks,4200,0,100
BRI_AUSTIN_K2,Austin K2,trucks,1600,trucks,1600,0,100
BRI_CHEVROLET_C8A,Chevrolet C8A,trucks,1450,trucks,1450,0,100
BRI_VARIOUS_3_TON_TYPES,Various 3-ton types,trucks,1350,trucks,1350,0,100
BRI_BSA_M20,BSA M20,motorcycles,980,motorcycles,920,60,93
BRI_NORTON_16H,Norton 16H,motorcycles,640,motorcycles,600,40,93
BRI_VARIOUS_SIDECARS,Various sidecars,motorcycles,230,motorcycles,230,0,100
BRI_ORDNANCE_QF_25_POUNDER,Ordnance QF 25-pounder,field_artillery,360,field_artillery,360,0,100
BRI_QF_4.5_INCH_HOWITZER,QF 4.5-inch Howitzer,field_artillery,48,field_artillery,48,0,100
BRI_5.5_INCH_MEDIUM_GUN,5.5-inch Medium Gun,field_artillery,24,field_artillery,24,0,100
BRI_ORDNANCE_QF_2_POUNDER,Ordnance QF 2-pounder,anti_tank,192,anti_tank,192,0,100
BRI_ORDNANCE_QF_6_POUNDER,Ordnance QF 6-pounder,anti_tank,96,anti_tank,96,0,100
BRI_BOFORS_40MM,Bofors 40mm,anti_aircraft,168,anti_aircraft,168,0,100
BRI_QF_3.7_INCH_AA,QF 3.7-inch AA,anti_aircraft,48,anti_aircraft,48,0,100
