equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
ITA_L3/35,L3/35,tanks,38,tanks,32,6,84
ITA_AB_40,AB 40,armored_cars,6,armored_cars,5,1,83
ITA_LANCIA_1ZM,Lancia 1ZM,armored_cars,3,armored_cars,3,0,100
ITA_FIAT_626,Fiat 626,trucks,155,trucks,155,0,100
ITA_LANCIA_3RO,Lancia 3Ro,trucks,105,trucks,105,0,100
ITA_FIAT_634,Fiat 634,trucks,72,trucks,72,0,100
ITA_ALFA_ROMEO_800RE,Alfa Romeo 800RE,trucks,22,trucks,22,0,100
ITA_SPA_DOVUNQUE_35,SPA Dovunque 35,trucks,14,trucks,14,0,100
ITA_MOTO_GUZZI_GT_500,Moto Guzzi GT 500,motorcycles,24,motorcycles,24,0,100
ITA_BENELLI_M36,Benelli M36,motorcycles,10,motorcycles,10,0,100
ITA_MOTO_GUZZI_ALCE,Moto Guzzi Alce,motorcycles,7,motorcycles,7,0,100
ITA_CANNONE_DA_75/27_MOD._1911,Cannone da 75/27 Mod. 1911,field_artillery,24,field_artillery,24,0,100
ITA_OBICE_DA_100/17_MOD._1914,Obice da 100/17 Mod. 1914,field_artillery,12,field_artillery,12,0,100
ITA_CANNONE_DA_47/32_MOD._1935,Cannone da 47/32 Mod. 1935,anti_tank,8,anti_tank,8,0,100
ITA_CANNONE_MITRAGLIERA_DA_20/65_MOD._1935,Cannone-Mitragliera da 20/65 Mod. 1935,anti_aircraft,14,anti_aircraft,14,0,100
