equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
ITA_M14/41,M14/41,tanks,28,tanks,24,4,85
ITA_M13/40,M13/40,tanks,17,tanks,14,3,82
ITA_AUTOBLINDA_AB_41,Autoblinda AB 41,armored_cars,12,armored_cars,10,2,83
ITA_AUTOBLINDA_AB_40,Autoblinda AB 40,armored_cars,6,armored_cars,5,1,83
ITA_FIAT_626,FIAT 626,trucks,85,trucks,85,0,100
ITA_LANCIA_3RO,Lancia 3Ro,trucks,45,trucks,45,0,100
ITA_FIAT_634N,FIAT 634N,trucks,35,trucks,35,0,100
ITA_MOTO_GUZZI_ALCE,Moto Guzzi Alce,motorcycles,28,motorcycles,28,0,100
ITA_MOTO_GUZZI_TRIALCE,Moto Guzzi Trialce,motorcycles,14,motorcycles,14,0,100
ITA_75/27_MODELLO_1906,75/27 modello 1906,field_artillery,12,field_artillery,12,0,100
ITA_105/28_MODELLO_1913,105/28 modello 1913,field_artillery,12,field_artillery,12,0,100
ITA_SEMOVENTE_DA_75/18,Semovente da 75/18,field_artillery,12,field_artillery,12,0,100
ITA_47/32_MODELLO_1935,47/32 modello 1935,anti_tank,12,anti_tank,12,0,100
ITA_90/53_MODELLO_1939,90/53 modello 1939,anti_tank,8,anti_tank,8,0,100
ITA_20/65_MODELLO_1935,20/65 modello 1935,anti_aircraft,8,anti_aircraft,8,0,100
ITA_90/53_MODELLO_1939,90/53 modello 1939,anti_aircraft,4,anti_aircraft,4,0,100
