equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
BRI_MARMON_HERRINGTON_MK_II,Marmon-Herrington Mk II,armored_cars,28,armored_cars,26,2,92
BRI_MARMON_HERRINGTON_MK_III,Marmon-Herrington Mk III,armored_cars,20,armored_cars,18,2,90
BRI_FORD_3_TON,Ford 3-ton,trucks,875,trucks,815,60,93
BRI_BEDFORD_MW_15_CWT,Bedford MW 15-cwt,trucks,520,trucks,485,35,93
BRI_CHEVROLET_30_CWT,Chevrolet 30-cwt,trucks,455,trucks,420,35,92
BRI_BSA_M20,BSA M20,motorcycles,165,motorcycles,155,10,93
BRI_NORTON_16H,Norton 16H,motorcycles,120,motorcycles,110,10,91
BRI_ORDNANCE_QF_25_POUNDER_MK_I,Ordnance QF 25-pounder Mk I,field_artillery,48,field_artillery,46,2,95
BRI_QF_4.5_INCH_HOWITZER,QF 4.5-inch Howitzer,field_artillery,24,field_artillery,22,2,91
BRI_ORDNANCE_QF_2_POUNDER,Ordnance QF 2-pounder,anti_tank,48,anti_tank,46,2,95
BRI_BOFORS_40MM_L/60,Bofors 40mm L/60,anti_aircraft,24,anti_aircraft,22,2,91
