equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
AME_M4_SHERMAN,M4 Sherman,tanks,150,tanks,130,20,86
AME_M4A1_SHERMAN,M4A1 Sherman,tanks,100,tanks,85,15,85
AME_M3_LEE/GRANT,M3 Lee/Grant,tanks,70,tanks,60,10,85
AME_M5_STUART,M5 Stuart,tanks,40,tanks,30,10,75
AME_M3A1_STUART,M3A1 Stuart,tanks,30,tanks,15,15,50
AME_M8_GREYHOUND,M8 Greyhound,armored_cars,120,armored_cars,105,15,87
AME_M3_SCOUT_CAR,M3 Scout Car,armored_cars,75,armored_cars,60,15,80
AME_M3_HALFTRACK,M3 Halftrack,halftracks,320,halftracks,275,45,85
AME_M2_HALFTRACK,M2 Halftrack,halftracks,130,halftracks,105,25,80
AME_GMC_CCKW_352,GMC CCKW-352,trucks,6000,trucks,5100,900,85
AME_GMC_CCKW_353,GMC CCKW-353,trucks,2231,trucks,1900,331,85
AME_DODGE_WC_51,Dodge WC-51,trucks,5000,trucks,4250,750,85
AME_DODGE_WC_52,Dodge WC-52,trucks,2000,trucks,1700,300,85
AME_WILLYS_MB,Willys MB,trucks,3000,trucks,2550,450,85
AME_FORD_GPW,Ford GPW,trucks,1000,trucks,850,150,85
AME_DODGE_WC_54,Dodge WC-54,trucks,57,trucks,48,9,84
AME_DODGE_WC_62,Dodge WC-62,trucks,57,trucks,48,9,84
AME_FORD_GTB,Ford GTB,trucks,57,trucks,48,9,84
AME_STUDEBAKER_US6,Studebaker US6,trucks,57,trucks,48,9,84
AME_INTERNATIONAL_M_5_6_318,International M-5-6-318,trucks,57,trucks,48,9,84
AME_MACK_NR,Mack NR,trucks,57,trucks,48,9,84
AME_HARLEY_DAVIDSON_WLA,Harley-Davidson WLA,motorcycles,2500,motorcycles,2100,400,84
AME_INDIAN_741,Indian 741,motorcycles,600,motorcycles,500,100,83
AME_105MM_M2A1_HOWITZER,105mm M2A1 Howitzer,field_artillery,155,field_artillery,140,15,90
AME_155MM_M1_HOWITZER,155mm M1 Howitzer,field_artillery,55,field_artillery,45,10,81
AME_37MM_M3_ANTI_TANK_GUN,37mm M3 Anti-Tank Gun,anti_tank,75,anti_tank,65,10,86
AME_57MM_M1_ANTI_TANK_GUN,57mm M1 Anti-Tank Gun,anti_tank,45,anti_tank,38,7,84
AME_75MM_M1897A4_ANTI_TANK_GUN,75mm M1897A4 Anti-Tank Gun,anti_tank,15,anti_tank,12,3,80
AME_40MM_BOFORS_M1,40mm Bofors M1,anti_aircraft,40,anti_aircraft,35,5,87
AME_M2_.50_CAL_(AA_MOUNT),M2 .50 cal (AA mount),anti_aircraft,35,anti_aircraft,30,5,85
