equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
BRI_HUMBER_ARMOURED_CAR_MK_II,Humber Armoured Car Mk II,armored_cars,26,armored_cars,24,2,92
BRI_DAIMLER_ARMOURED_CAR_MK_I,Daimler Armoured Car Mk I,armored_cars,18,armored_cars,17,1,94
BRI_MARMON_HERRINGTON_MK_III,Marmon-Herrington Mk III,armored_cars,8,armored_cars,7,1,87
BRI_BEDFORD_QL_3_TON,Bedford QL 3-ton,trucks,785,trucks,785,0,100
BRI_BEDFORD_OY_3_TON,Bedford OY 3-ton,trucks,465,trucks,465,0,100
BRI_CMP_CHEVROLET_3_TON,CMP Chevrolet 3-ton,trucks,420,trucks,420,0,100
BRI_MORRIS_COMMERCIAL_C8_15_CWT,Morris Commercial C8 15-cwt,trucks,385,trucks,385,0,100
BRI_AUSTIN_K2_AMBULANCE,Austin K2 Ambulance,trucks,95,trucks,95,0,100
BRI_VARIOUS_STAFF_CARS_AND_LIGHT_VEHICLES,Various Staff Cars and Light Vehicles,trucks,95,trucks,95,0,100
BRI_NORTON_16H,Norton 16H,motorcycles,145,motorcycles,145,0,100
BRI_BSA_M20,BSA M20,motorcycles,97,motorcycles,97,0,100
BRI_ORDNANCE_QF_25_POUNDER_MK_II,Ordnance QF 25-pounder Mk II,field_artillery,72,field_artillery,72,0,100
BRI_ORDNANCE_QF_6_POUNDER_MK_II_(57MM),Ordnance QF 6-pounder Mk II (57mm),anti_tank,42,anti_tank,42,0,100
BRI_ORDNANCE_QF_17_POUNDER_(76MM),Ordnance QF 17-pounder (76mm),anti_tank,12,anti_tank,12,0,100
BRI_BOFORS_40MM_MK_I/II,Bofors 40mm Mk I/II,anti_aircraft,54,anti_aircraft,54,0,100
