equipment_id,equipment_name,equipment_type,count,section,ready,damaged,operational_readiness
ITA_AB_41_ARMORED_CAR,AB 41 Armored Car,armored_cars,24,armored_cars,24,0,100
ITA_FIAT_634N_3_TON,Fiat 634N 3-ton,trucks,720,trucks,720,0,100
ITA_LANCIA_3RO_3_TON,Lancia 3Ro 3-ton,trucks,580,trucks,580,0,100
ITA_FIAT_626_LIGHT_TRUCK,Fiat 626 Light Truck,trucks,350,trucks,350,0,100
ITA_MIXED_LIGHT_TRUCKS,Mixed Light Trucks,trucks,200,trucks,200,0,100
ITA_MOTO_GUZZI_ALCE_500,Moto Guzzi Alce 500,motorcycles,180,motorcycles,180,0,100
ITA_MOTO_GUZZI_GT_500_W/SIDECAR,Moto Guzzi GT 500 w/sidecar,motorcycles,140,motorcycles,140,0,100
ITA_BIANCHI_M35_500,Bianchi M35 500,motorcycles,100,motorcycles,100,0,100
ITA_100MM/17_MOD_1914_HOWITZER,100mm/17 Mod 1914 Howitzer,field_artillery,12,field_artillery,12,0,100
ITA_75MM/27_MOD_1911_GUN,75mm/27 Mod 1911 Gun,field_artillery,24,field_artillery,24,0,100
ITA_47MM/32_MOD_1935_AT_GUN,47mm/32 Mod 1935 AT Gun,anti_tank,52,anti_tank,52,0,100
ITA_20MM/65_MOD_1935_BREDA_AA_GUN,20mm/65 Mod 1935 Breda AA Gun,anti_aircraft,24,anti_aircraft,24,0,100
